site_id,name,lat,lng,ooh_total_12yr_movements,ooh_annual_avg_movements,ooh_daily_avg_movements,ooh_peak_hour_estimate,ooh_dataset_period,ooh_exposure_summary,parcel_parcel_spi,parcel_parcel_pfi,parcel_parcel_plan_number,parcel_parcel_lot_number,parcel_parcel_road,parcel_parcel_crown_status,parcel_parcel_status,prop_prop_pfi,prop_prop_ufi,prop_prop_property_type,prop_prop_status,vicplan_url,google_street_view_url,prop_objectid,prop_prop_lga_code,prop_prop_propnum,prop_prop_multi_assessment,prop_prop_task_id,prop_prop_pfi_created,prop_prop_ufi_old,prop_prop_ufi_created,prop_propv_task_id,prop_propv_ufi,prop_propv_pfi,prop_propv_base_pfi,prop_propv_centroid_pfi,prop_propv_graphic_type,prop_propv_z_level,prop_propv_pfi_created,prop_propv_ufi_old,prop_propv_ufi_created,prop_shape__area,prop_shape__length,parcel_objectid,parcel_parcel_ufi,parcel_parcel_spi_code,parcel_parcel_desc_type,parcel_parcel_multi,parcel_parcel_lga_code,parcel_parcel_accessory_lot,parcel_parcel_allotment,parcel_parcel_sec,parcel_parcel_block,parcel_parcel_portion,parcel_parcel_subdivision,parcel_parcel_parish_code,parcel_parcel_township_code,parcel_parcel_p_number,parcel_parcel_further_description,parcel_parcel_part,parcel_parcel_crefno,parcel_parcel_reg_date,parcel_parcel_id,parcel_parcel_task_id,parcel_parv_ufi,parcel_parv_pfi,parcel_parv_centroid_pfi,parcel_parv_status,parcel_parv_z_level,parcel_parv_horiz_pos_uncertainty,parcel_parcel_pfi_created,parcel_parcel_ufi_old,parcel_parcel_ufi_created,parcel_parv_task_id,parcel_parv_pfi_created,parcel_parv_ufi_old,parcel_parv_ufi_created,parcel_shape__area,parcel_shape__length,ooh_advertising_context
2003,BURWOOD HWY NR PLC,-37.849887,145.106529,327062560,26655465,72979,7298,2014-01-01 to 2026-04-07,"327,062,560 vehicle movements across 2014-01-01 to 2026-04-07; approximately 26,655,465 per year, 72,979 per day, and an indicative 7,298 vehicles in a major peak hour.",3\PS424197,52595615,PS424197,3,N,,A,202853027,864723850,O,A,https://mapshare.vic.gov.au/vicplan/,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=-37.849887,145.106529",4016913,372,241130,Y,463251.0,1108036549000.0,267998481.0,1743491886000,463251,864723844,4578527,219073513.0,40515985,P,G,,746600007.0,1743491886000,241750.1328125,2125.62970966201,3427684,746954134,101,15,N,372,,,,,,,,,,,N,,953596800000.0,36da97f8-9b70-11ed-a195-c7e6d1a3a61f,393516.0,746522514,4449935,37643631,A,G,0.12,922301399000,275749051.0,1682932750000,393516,,418296985,1682833139000,313.6484375,90.51774381715876,"Long-term SCATS traffic volume combined with nearby Vicmap parcel identifiers supports OOH screening: exposure strength, cadastral due diligence, VicPlan lookup, and Google Street View feasibility review."
4901,WESTGATE FWY WB/MONTAGUE,-37.826556,144.945968,325605948,26536752,72654,7265,2014-01-01 to 2026-04-07,"325,605,948 vehicle movements across 2014-01-01 to 2026-04-07; approximately 26,536,752 per year, 72,654 per day, and an indicative 7,265 vehicles in a major peak hour.",14B~103\PP3084D,221455602,,,N,C,A,422581345,669794783,O,A,https://mapshare.vic.gov.au/vicplan/,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=-37.826556,144.945968",144078,358,255390,Y,1004.0,,500507795.0,1639730266000,392259,743036819,4446991,421678046.0,37621727,P,G,,669606810.0,1681619322000,57693.0390625,1527.114781923013,2788264,872779123,102,14,N,343,N,14B,103.0,,,,3084.0,3084D,P390174,OP120247,N,147582,,,479251.0,845401857,221455601,221185643,A,G,9.86,1370950140000,529681680.0,1757430917000,1005,1370950140000.0,729429725,1715330876000,20993.75,680.4348694994975,"Long-term SCATS traffic volume combined with nearby Vicmap parcel identifiers supports OOH screening: exposure strength, cadastral due diligence, VicPlan lookup, and Google Street View feasibility review."
2411,PHE/HOTHAM/WILLIAMS,-37.859184,145.001334,334148208,27232943,74560,7456,2014-01-01 to 2026-04-07,"334,148,208 vehicle movements across 2014-01-01 to 2026-04-07; approximately 27,232,943 per year, 74,560 per day, and an indicative 7,456 vehicles in a major peak hour.",3\RP17592,50209048,RP17592,3,N,,A,1685976,264647693,O,A,https://mapshare.vic.gov.au/vicplan/,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=-37.859184,145.001334",524311,358,200621,N,,,,1089895724000,483098,874853801,2237491,,21625733,P,G,,743052102.0,1761035770000,128101.9921875,1477.0658994001144,547321,743219114,101,15,Y,358,,,,,,,,,,,N,99433,390700800000.0,21ce7cce-9071-11ed-9329-4dc3c0f9e2e7,392259.0,743026479,2729815,24934948,A,G,0.22,878523104000,305310224.0,1681722969000,392259,,418072935,1681619219000,3003.796875,276.46619767807755,"Long-term SCATS traffic volume combined with nearby Vicmap parcel identifiers supports OOH screening: exposure strength, cadastral due diligence, VicPlan lookup, and Google Street View feasibility review."
2108,EASTERN HWY/GEORGE,-37.793786,144.982394,338162854,27560135,75456,7546,2014-01-01 to 2026-04-07,"338,162,854 vehicle movements across 2014-01-01 to 2026-04-07; approximately 27,560,135 per year, 75,456 per day, and an indicative 7,546 vehicles in a major peak hour.",1\TP248053,1025085,TP248053,1,N,,A,208300509,280689324,O,A,https://mapshare.vic.gov.au/vicplan/,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=-37.793786,144.982394",1174341,376,317010,Y,,1161338262000.0,,1161338262000,400577,777585163,1561281,219086547.0,14495403,P,G,,415530427.0,1688273524000,7804.84375,361.1030490738826,1215201,311685420,101,15,N,376,,,,,,,,,,,N,,,,,777553692,1561281,14495403,A,G,7.85,881849532000,300708679.0,1327325045000,400577,,418467508,1688273377000,7804.84375,361.1030490738826,"Long-term SCATS traffic volume combined with nearby Vicmap parcel identifiers supports OOH screening: exposure strength, cadastral due diligence, VicPlan lookup, and Google Street View feasibility review."
4742,TOORAK NR OSBORNE,-37.839045,144.992039,411127240,33506703,91736,9174,2014-01-01 to 2026-04-07,"411,127,240 vehicle movements across 2014-01-01 to 2026-04-07; approximately 33,506,703 per year, 91,736 per day, and an indicative 9,174 vehicles in a major peak hour.",1\TP514665,1557652,TP514665,1,N,,A,455207472,761467218,O,A,https://mapshare.vic.gov.au/vicplan/,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=-37.839045,144.992039",2866206,363,87233,Y,397216.0,1685615524000.0,,1685615524000,406654,795519318,2597992,208464137.0,24129085,P,G,,722291086.0,1693305911000,710.5703125,114.91532683443111,3178187,722457814,101,15,N,363,,,,,,,,,,,N,22984,,a4bdece5-b6fa-44a6-b366-8c960f4e1e79,386222.0,722256788,2597359,24127703,A,G,0.11,878314214000,543707409.0,1676880674000,386222,,418613416,1676781496000,985.1015625,128.3109749632104,"Long-term SCATS traffic volume combined with nearby Vicmap parcel identifiers supports OOH screening: exposure strength, cadastral due diligence, VicPlan lookup, and Google Street View feasibility review."
195,PHE (LONSDALE)/WALKER,-37.988178,145.214399,380350457,30998407,84869,8487,2014-01-01 to 2026-04-07,"380,350,457 vehicle movements across 2014-01-01 to 2026-04-07; approximately 30,998,407 per year, 84,869 per day, and an indicative 8,487 vehicles in a major peak hour.",4\SP26183,52921146,SP26183,4,N,,A,457401510,856703899,O,P,https://mapshare.vic.gov.au/vicplan/,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=-37.988178,145.214399",208489,326,,N,445444.0,1726793393000.0,,1726793393000,445444,856703932,457401513,457401514.0,457401516,P,G,1726793415000.0,,1726793415000,1050.6484375,188.53265910484143,373470,879164234,101,15,Y,326,,,,,,,,,,,N,311815,550195200000.0,d0401c60-b0a8-11ed-bf86-f5d10a9ae35e,491431.0,760702497,4639434,203745900,A,G,0.16,984050937000,761129161.0,1769674586000,396664,,416983732,1685252760000,4491.2578125,287.1359063825976,"Long-term SCATS traffic volume combined with nearby Vicmap parcel identifiers supports OOH screening: exposure strength, cadastral due diligence, VicPlan lookup, and Google Street View feasibility review."
3075,BELL NR ALICE,-37.740389,144.957143,339736344,27688374,75807,7581,2014-01-01 to 2026-04-07,"339,736,344 vehicle movements across 2014-01-01 to 2026-04-07; approximately 27,688,374 per year, 75,807 per day, and an indicative 7,581 vehicles in a major peak hour.",1\TP411996,841811,TP411996,1,N,,A,212806795,310708276,O,A,https://mapshare.vic.gov.au/vicplan/,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=-37.740389,144.957143",966886,351,29654,N,,1239277546000.0,,1323173721000,389528,733656966,212806794,212806822.0,212806793,P,G,1239277546000.0,414965065.0,1679198949000,181.1875,58.15698692937305,3196335,734064956,101,15,N,351,,,,,,,,,,,N,,,cdb3f2d5-0141-42c3-b199-aea50dfbaa5d,1005.0,733576820,2357065,22468062,A,G,0.31,877896650000,109388722.0,1679301783000,389528,,417862069,1679198755000,409.9921875,104.48875278871114,"Long-term SCATS traffic volume combined with nearby Vicmap parcel identifiers supports OOH screening: exposure strength, cadastral due diligence, VicPlan lookup, and Google Street View feasibility review."
1144,BORONIA NR AMESBURY & ROXBURGH,-37.851476,145.239713,379896684,30961425,84768,8477,2014-01-01 to 2026-04-07,"379,896,684 vehicle movements across 2014-01-01 to 2026-04-07; approximately 30,961,425 per year, 84,768 per day, and an indicative 8,477 vehicles in a major peak hour.",1\PS402229,97240,PS402229,1,N,,A,1271677,880229868,O,A,https://mapshare.vic.gov.au/vicplan/,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=-37.851476,145.239713",626350,336,296779,N,494599.0,,261963726.0,1771510181000,466403,866488386,1225356,,11418389,P,G,,766646556.0,1746543844000,1165.4921875,150.44579285516187,1811220,879966633,101,15,N,336,,,,,,,,,,,N,14698,855273600000.0,,493866.0,766572059,1226852,11425096,A,G,0.1,881226771000,83458902.0,1771230601000,398220,,417353382,1686462352000,808.265625,116.94210760788545,"Long-term SCATS traffic volume combined with nearby Vicmap parcel identifiers supports OOH screening: exposure strength, cadastral due diligence, VicPlan lookup, and Google Street View feasibility review."
2327,NEPEAN/CHESTERVILLE/CHARMAN,-37.9633,145.056087,318729077,25976290,71119,7112,2014-01-01 to 2026-04-07,"318,729,077 vehicle movements across 2014-01-01 to 2026-04-07; approximately 25,976,290 per year, 71,119 per day, and an indicative 7,112 vehicles in a major peak hour.",2\LP7865,431163,LP7865,2,N,,A,431163,292015820,O,A,https://mapshare.vic.gov.au/vicplan/,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=-37.9633,145.056087",1496355,335,472919,N,,,,1223325044000,383178,720358126,2430793,,22926004,P,G,,415806561.0,1676177103000,1505.8515625,168.26871022454077,1560478,874652586,101,15,N,335,,,,,,,,,,,N,108384,-1562716800000.0,f646c292-0ac3-46b9-a2bf-63da34ad8a4f,482072.0,720280221,2430793,22926004,A,G,0.21,877993837000,831755590.0,1760527313000,383178,,418767137,1676176908000,1505.8515625,168.26871022454077,"Long-term SCATS traffic volume combined with nearby Vicmap parcel identifiers supports OOH screening: exposure strength, cadastral due diligence, VicPlan lookup, and Google Street View feasibility review."
4976,MELBOURNE/CENTRE,-37.670639,144.853199,296140187,24135305,66079,6608,2014-01-01 to 2026-04-07,"296,140,187 vehicle movements across 2014-01-01 to 2026-04-07; approximately 24,135,305 per year, 66,079 per day, and an indicative 6,608 vehicles in a major peak hour.",21\TP801448,212222762,TP801448,21,N,,A,424642456,782409353,O,A,https://mapshare.vic.gov.au/vicplan/,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=-37.670639,144.853199",1349272,333,NCPR,Y,1005.0,1471262715000.0,517183313.0,1689079802000,401358,781739180,423819108,424642510.0,423819208,P,G,1459872449000.0,517184118.0,1688926596000,45274.8359375,2571.988258198014,100377,877283579,100,15,N,333,,,,,,,,,,,N,303781,,,1004.0,849769111,212222758,212222754,A,G,16.06,1228221121000,782409249.0,1765448257000,1005,1228221121000.0,785328646,1717445624000,2308284.8125,8400.856265083028,"Long-term SCATS traffic volume combined with nearby Vicmap parcel identifiers supports OOH screening: exposure strength, cadastral due diligence, VicPlan lookup, and Google Street View feasibility review."
999,CANTERBURY NR GREEN HILL,-37.830471,145.263797,377759395,30787237,84291,8429,2014-01-01 to 2026-04-07,"377,759,395 vehicle movements across 2014-01-01 to 2026-04-07; approximately 30,787,237 per year, 84,291 per day, and an indicative 8,429 vehicles in a major peak hour.",RES1\LP53352,95409,LP53352,RES1,N,,A,879047,256319903,O,A,https://mapshare.vic.gov.au/vicplan/,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=-37.830471,145.263797",874802,342,208772,N,,,,1053025061000,391643,741682767,1190669,,11122151,P,G,,414692649.0,1681021093000,1791.6875,179.66704531171672,515760,883726098,101,15,N,342,,,,,,,,,,,N,,-277257600000.0,,499579.0,741624046,1191065,11123416,A,G,0.17,880362682000,293904888.0,1776861887000,391643,,417584899,1681020920000,6586.4375,354.90634748937225,"Long-term SCATS traffic volume combined with nearby Vicmap parcel identifiers supports OOH screening: exposure strength, cadastral due diligence, VicPlan lookup, and Google Street View feasibility review."
3361,BANKSIA/DORA,-37.760037,145.071534,333077543,27145684,74321,7432,2014-01-01 to 2026-04-07,"333,077,543 vehicle movements across 2014-01-01 to 2026-04-07; approximately 27,145,684 per year, 74,321 per day, and an indicative 7,432 vehicles in a major peak hour.",1\TP129630,2023133,TP129630,1,N,,A,52609631,296930945,O,A,https://mapshare.vic.gov.au/vicplan/,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=-37.760037,145.071534",2567747,303,266221,Y,,,,1250508329000,1005,852906813,4244644,218748773.0,209082528,P,G,,706162935.0,1719408664000,1287241.4765625,10724.449798002352,2697329,706442327,101,15,N,303,,,,,,,,,,,N,38430,,5348df4c-faf3-43d1-8343-603d4350dc2d,376767.0,706100921,1233809,11505445,A,G,1.07,881867533000,109366806.0,1670402809000,376767,,416240581,1670364744000,14478.3515625,522.2249131542309,"Long-term SCATS traffic volume combined with nearby Vicmap parcel identifiers supports OOH screening: exposure strength, cadastral due diligence, VicPlan lookup, and Google Street View feasibility review."
2328,NEPEAN/CENTRE DANDENONG,-37.965665,145.057795,315813854,25738700,70469,7047,2014-01-01 to 2026-04-07,"315,813,854 vehicle movements across 2014-01-01 to 2026-04-07; approximately 25,738,700 per year, 70,469 per day, and an indicative 7,047 vehicles in a major peak hour.",228\PS722823,428012230,PS722823,228,N,,A,428012558,670748443,O,A,https://mapshare.vic.gov.au/vicplan/,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=-37.965665,145.057795",400221,335,533346,N,346521.0,1524794197000.0,559000717.0,1642506647000,430692,879002223,428012576,428012577.0,428012588,P,G,1524794236000.0,720359227.0,1769310465000,6462.625,356.27994940845264,1656026,831772130,101,15,Y,335,N,,,,,,,,,,N,164130,1535500800000.0,7cd199bf-7433-11ed-b813-3d979e7feb04,423635.0,879002218,428012575,428012587,A,G,0.21,1524794192000,830270666.0,1708599485000,430692,1524794234000.0,720281294,1769310464000,6462.625,356.27994940845264,"Long-term SCATS traffic volume combined with nearby Vicmap parcel identifiers supports OOH screening: exposure strength, cadastral due diligence, VicPlan lookup, and Google Street View feasibility review."
2880,WESTGATE FWY/WILLIAMSTOWN,-37.825989,144.88096,314785178,25654864,70239,7024,2014-01-01 to 2026-04-07,"314,785,178 vehicle movements across 2014-01-01 to 2026-04-07; approximately 25,654,864 per year, 70,239 per day, and an indicative 7,024 vehicles in a major peak hour.",2273\PP2478,433531110,,,N,C,A,220885988,793316702,O,A,https://mapshare.vic.gov.au/vicplan/,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=-37.825989,144.88096",1285490,331,3133001400,N,1004.0,1359447885000.0,497722528.0,1692954208000,485457,876051226,1572313,,213772358,P,G,,872400632.0,1763045113000,2260.234375,376.446881005888,3899493,605174502,101,14,N,331,N,2273,,,,,2478.0,9999,,,N,,,,311999.0,876051206,433531129,433531141,A,G,6.19,1613950639000,604945263.0,1614163933000,485457,1613950667000.0,804611560,1763045111000,9456.3671875,688.6348558117447,"Long-term SCATS traffic volume combined with nearby Vicmap parcel identifiers supports OOH screening: exposure strength, cadastral due diligence, VicPlan lookup, and Google Street View feasibility review."
2324,NEPEAN/WICKHAM,-37.945195,145.043238,313809965,25575384,70022,7002,2014-01-01 to 2026-04-07,"313,809,965 vehicle movements across 2014-01-01 to 2026-04-07; approximately 25,575,384 per year, 70,022 per day, and an indicative 7,002 vehicles in a major peak hour.",G01\PS839726,452749442,PS839726,G01,N,,A,452749452,704240423,G,A,https://mapshare.vic.gov.au/vicplan/,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=-37.945195,145.043238",3625128,335,,N,378565.0,1644884037000.0,672187669.0,1670315411000,383178,720348690,452749487,,452749490,B,G,1644884076000.0,704240457.0,1676177090000,2693.546875,208.9179927469783,3738661,831802131,101,15,Y,335,N,,,,,,,,,,N,175870,,,423635.0,842765984,452749485,452749488,A,G,0.2,1644884036000,830282667.0,1708599527000,1005,1644884074000.0,720271024,1713984582000,2693.546875,208.9179927469783,"Long-term SCATS traffic volume combined with nearby Vicmap parcel identifiers supports OOH screening: exposure strength, cadastral due diligence, VicPlan lookup, and Google Street View feasibility review."
2325,NEPEAN/HIGHETT/ROWANS,-37.949484,145.04626,350367083,28554774,78179,7818,2014-01-01 to 2026-04-07,"350,367,083 vehicle movements across 2014-01-01 to 2026-04-07; approximately 28,554,774 per year, 78,179 per day, and an indicative 7,818 vehicles in a major peak hour.",2\SP26806,209539800,SP26806,2,N,,A,427919353,567132425,O,A,https://mapshare.vic.gov.au/vicplan/,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=-37.949484,145.04626",2443370,335,527967,N,227671.0,1523412120000.0,552037852.0,1548172853000,383178,720350516,427919433,427919440.0,427919448,P,G,1523412159000.0,567132436.0,1676177093000,228.90625,60.98249288200347,3963143,831738477,101,15,Y,335,,,,,,,,,,,N,99024,555724800000.0,5c8ea21e-7433-11ed-b3ad-593f13096cf6,423635.0,720273125,2430689,22924478,A,G,0.1,1183457571000,720760164.0,1708599436000,383178,,418766603,1676176899000,2596.0078125,212.28399643272627,"Long-term SCATS traffic volume combined with nearby Vicmap parcel identifiers supports OOH screening: exposure strength, cadastral due diligence, VicPlan lookup, and Google Street View feasibility review."
2868,TULLAMARINE/MICKLEHAM,-37.690816,144.881945,383329373,31241188,85534,8553,2014-01-01 to 2026-04-07,"383,329,373 vehicle movements across 2014-01-01 to 2026-04-07; approximately 31,241,188 per year, 85,534 per day, and an indicative 8,553 vehicles in a major peak hour.",CP157550,52429304,CP157550,,N,,A,52429298,260166315,O,A,https://mapshare.vic.gov.au/vicplan/,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=-37.690816,144.881945",2259797,333,508709,Y,,,,1074601332000,401358,781755170,2614207,219014061.0,203682251,P,G,,415632646.0,1688926615000,36637.734375,956.5764901238176,2334758,858909485,101,15,N,333,,,,,,,,,,,N,507488,457747200000.0,fdc6208b-5e27-11ed-a838-3dbbc480d7a1,450295.0,781639104,2614207,203682251,A,G,1.6,891964860000,782338934.0,1730967994000,401358,,418581661,1688926357000,36637.734375,956.5764901238176,"Long-term SCATS traffic volume combined with nearby Vicmap parcel identifiers supports OOH screening: exposure strength, cadastral due diligence, VicPlan lookup, and Google Street View feasibility review."
2614,WESTERN HWY/STATION,-37.770309,144.77471,387494577,31580650,86463,8646,2014-01-01 to 2026-04-07,"387,494,577 vehicle movements across 2014-01-01 to 2026-04-07; approximately 31,580,650 per year, 86,463 per day, and an indicative 8,646 vehicles in a major peak hour.",1\TP441852,151954180,TP441852,1,N,,A,213618289,297319544,O,A,https://mapshare.vic.gov.au/vicplan/,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=-37.770309,144.77471",3819642,308,751628,Y,,1252926326000.0,,1252926326000,353320,696630491,151954150,218956781.0,151954149,P,G,1062707593000.0,413607563.0,1667777435000,704.015625,122.67958996925454,2331545,697133865,101,15,N,308,,,,,,,,,,,N,87951,,805ac228-7ccc-4090-8e69-569dd58e268d,353320.0,696544393,151954179,151954178,A,G,0.31,1062707593000,316398282.0,1667889480000,353320,1062707593000.0,416455538,1667777147000,368.71875,91.74115680622177,"Long-term SCATS traffic volume combined with nearby Vicmap parcel identifiers supports OOH screening: exposure strength, cadastral due diligence, VicPlan lookup, and Google Street View feasibility review."
431,SPRINGVALE/MAGID,-37.906398,145.160899,294168943,23974649,65639,6564,2014-01-01 to 2026-04-07,"294,168,943 vehicle movements across 2014-01-01 to 2026-04-07; approximately 23,974,649 per year, 65,639 per day, and an indicative 6,564 vehicles in a major peak hour.",RES2\LP119315,2002647,LP119315,RES2,N,,A,207992968,294080382,O,A,https://mapshare.vic.gov.au/vicplan/,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=-37.906398,145.160899",3361729,348,210074,Y,,1155730913000.0,,1232027913000,395111,755724023,151390682,219040249.0,206491893,P,G,1055760120000.0,414849775.0,1684047038000,93469.859375,1265.5880720023656,1303246,551595973,100,15,N,348,,,,,,,,,,MUNICIPAL RESERVE,N,218785,226195200000.0,,192804.0,755638708,2621582,24250410,A,G,0.19,878184602000,297895424.0,1526458048000,395111,,417750581,1684046831000,561.671875,166.60941342763985,"Long-term SCATS traffic volume combined with nearby Vicmap parcel identifiers supports OOH screening: exposure strength, cadastral due diligence, VicPlan lookup, and Google Street View feasibility review."
202,STUD NR OSWALD,-37.975957,145.222548,352422511,28722291,78637,7864,2014-01-01 to 2026-04-07,"352,422,511 vehicle movements across 2014-01-01 to 2026-04-07; approximately 28,722,291 per year, 78,637 per day, and an indicative 7,864 vehicles in a major peak hour.",413\SP25116,212038882,SP25116,413,N,,A,212038884,547949808,O,A,https://mapshare.vic.gov.au/vicplan/,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=-37.975957,145.222548",3844972,326,NCPR,N,185121.0,1226320336000.0,292608705.0,1520262674000,396664,760763388,206152807,207315677.0,206152806,P,G,1139479116000.0,595139859.0,1685252940000,85903.703125,6445.500731853823,2536783,761113692,101,15,Y,326,,,,,,,,,,,N,,563760000000.0,ea8d1a2c-b0a8-11ed-a64c-b51c67a9712e,396664.0,760689524,206152804,206152803,A,G,1.61,1226320335000,314380216.0,1685351814000,396664,1139479116000.0,595139849,1685252745000,85903.703125,6445.500731853823,"Long-term SCATS traffic volume combined with nearby Vicmap parcel identifiers supports OOH screening: exposure strength, cadastral due diligence, VicPlan lookup, and Google Street View feasibility review."
3701,WARRIGAL NR DELIA,-37.919504,145.083321,342510963,27914504,76426,7643,2014-01-01 to 2026-04-07,"342,510,963 vehicle movements across 2014-01-01 to 2026-04-07; approximately 27,914,504 per year, 76,426 per day, and an indicative 7,643 vehicles in a major peak hour.",CM1\PS907911,452628884,PS907911,CM1,N,,A,208980059,283163080,O,A,https://mapshare.vic.gov.au/vicplan/,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=-37.919504,145.083321",3242295,322,46956,N,,1173773983000.0,,1173777498000,391115,739121776,208980058,208980198.0,208980057,P,G,1173773983000.0,413973296.0,1680416463000,234.3359375,81.13493024857299,3258527,839319622,102,15,N,348,N,,,,,,,,,,N,,,,427134.0,839319613,452628955,452628968,A,G,19.69,1642714487000,671009014.0,1711972495000,427134,1642714528000.0,838217470,1711972494000,237.8515625,94.38120739204406,"Long-term SCATS traffic volume combined with nearby Vicmap parcel identifiers supports OOH screening: exposure strength, cadastral due diligence, VicPlan lookup, and Google Street View feasibility review."
3016,JACKA/THE ESPLANADE/FITZROY,-37.862771,144.972334,329501897,26854270,73523,7352,2014-01-01 to 2026-04-07,"329,501,897 vehicle movements across 2014-01-01 to 2026-04-07; approximately 26,854,270 per year, 73,523 per day, and an indicative 7,352 vehicles in a major peak hour.",37\RP2244,215547278,RP2244,37,N,,A,215547282,303919900,O,A,https://mapshare.vic.gov.au/vicplan/,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=-37.862771,144.972334",2191685,358,164919,N,,1281959438000.0,,1290180800000,414169,820782591,4436788,206441554.0,37573645,P,G,,743053942.0,1704834099000,4393.1953125,310.5269168165378,2271691,743190192,200,15,Y,358,Y,,,,,,,,,,N,,27302400000.0,2d950372-9071-11ed-a8c6-9f06312ec5f4,392259.0,820782577,4436788,37573645,A,G,1.73,1281959437000,312045665.0,1681722853000,414169,,743027870,1704834097000,4393.1953125,310.5269168165378,"Long-term SCATS traffic volume combined with nearby Vicmap parcel identifiers supports OOH screening: exposure strength, cadastral due diligence, VicPlan lookup, and Google Street View feasibility review."
3198,CENTRE/CLAYTON,-37.928527,145.119061,363923761,29659638,81204,8120,2014-01-01 to 2026-04-07,"363,923,761 vehicle movements across 2014-01-01 to 2026-04-07; approximately 29,659,638 per year, 81,204 per day, and an indicative 8,120 vehicles in a major peak hour.",2\LP44012,454455,LP44012,2,N,,A,454462,103600434,O,A,https://mapshare.vic.gov.au/vicplan/,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=-37.928527,145.119061",1047606,348,222909,N,,,,987716599000,395111,755752370,2446043,,23052077,P,G,,414875309.0,1684047072000,324.0703125,113.2674775660726,2340118,866067238,100,15,N,348,,,,,,,,,,,N,222905,-350092800000.0,,465090.0,755662543,2446036,23052054,A,G,0.31,878011854000,297895477.0,1745855593000,395111,,417771849,1684046858000,324.078125,113.26773228148244,"Long-term SCATS traffic volume combined with nearby Vicmap parcel identifiers supports OOH screening: exposure strength, cadastral due diligence, VicPlan lookup, and Google Street View feasibility review."
2408,PHE/UNION,-37.853554,144.979322,350979736,28604705,78315,7832,2014-01-01 to 2026-04-07,"350,979,736 vehicle movements across 2014-01-01 to 2026-04-07; approximately 28,604,705 per year, 78,315 per day, and an indicative 7,832 vehicles in a major peak hour.",75\SP25989,216295555,SP25989,75,N,,A,202809030,507192210,O,A,https://mapshare.vic.gov.au/vicplan/,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=-37.853554,144.979322",1880274,358,182581,N,91353.0,1107177606000.0,507191888.0,1453973850000,392259,743050596,2531093,219066371.0,23682382,P,G,,415155816.0,1681619340000,1043.15625,128.6558945827078,496049,743191308,200,15,Y,358,,,,,,,,,,,N,30198,551664000000.0,1c0b43e1-9071-11ed-9456-fb9fef89d15a,392259.0,743025148,2531092,23682351,A,G,0.18,1295424881000,311559421.0,1681722857000,392259,,418071733,1681619217000,4040.3046875,277.82320694658495,"Long-term SCATS traffic volume combined with nearby Vicmap parcel identifiers supports OOH screening: exposure strength, cadastral due diligence, VicPlan lookup, and Google Street View feasibility review."
4734,QUEENS/LINK,-37.849493,144.977943,342450502,27909576,76412,7641,2014-01-01 to 2026-04-07,"342,450,502 vehicle movements across 2014-01-01 to 2026-04-07; approximately 27,909,576 per year, 76,412 per day, and an indicative 7,641 vehicles in a major peak hour.",75\SP22385,213172867,SP22385,75,N,,A,213172872,299446384,O,A,https://mapshare.vic.gov.au/vicplan/,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=-37.849493,144.977943",1982300,358,180756,N,,1245240297000.0,,1261150946000,414169,829426438,2770006,219067176.0,203683268,P,G,,743049287.0,1707255295000,11283.203125,426.7251075539007,2055768,743187377,101,15,Y,358,,,,,,,,,,,N,98511,506304000000.0,1819535d-9071-11ed-9d56-179319ad6260,392259.0,829426433,2770006,203683268,A,G,8.66,1245240296000,317042472.0,1681722841000,414169,,743024001,1707255292000,11283.203125,426.7251075539007,"Long-term SCATS traffic volume combined with nearby Vicmap parcel identifiers supports OOH screening: exposure strength, cadastral due diligence, VicPlan lookup, and Google Street View feasibility review."
