site_id,total_volume,site_name,rank,cum_volume,cum_share,site_share
5999,49383971,WESTERN HIGHWAY(HIGH) / PYRENEES(VINCENT),3555,513097663158,95.19071408786765,74.71626733921816
5112,49375464,BROUGHAM / GHERINGHAP,3556,513147038622,95.19987430436065,74.73728457335015
2355,49333837,,3557,513196372459,95.20902679814482,74.75830180748213
2361,49286948,SPRINGVALE ROAD / VIRGINIA STREETREET / NEWCOMEN RO…,3558,513245659407,95.21817059300534,74.77931904161412
1029,49271637,GRATTAN / DRUMMOND,3559,513294931044,95.2273115473442,74.80033627574612
531,49254241,FRANKSTON-FLINDERS / MORNINGTON-TYABB,3560,513344185285,95.23644927434883,74.8213535098781
3161,49252775,VINEYARD ROAD / HOUDINI DRIVE,3561,513393438060,95.24558672937874,74.84237074401008
5326,49234483,GEELONG-BACCHUS MARSH RD / PHW STH O / P,3562,513442672543,95.25472079084702,74.86338797814209
5179,49231074,BURONGA-MILDURA SOUTH / ETIWANDA,3563,513491903617,95.26385421987207,74.88440521227406
4425,49222131,GRATTAN / BOUVERIE,3564,513541125748,95.2729859897772,74.90542244640605
4476,49197338,BATMANS HILL / BOURKE / TELSTRA DOME STREETH ENT,3565,513590323086,95.28211316004457,74.92643968053804
1953,49195994,MORNINGTON PENINSULA FREEWAY / GOVERNOR ROAD,3566,513639519080,95.29124008097091,74.94745691467003
1755,49141116,CORRIGAN ROAD / HENDERSON ROAD,3567,513688660196,95.30035682084129,74.96847414880202
1992,49133540,PLENTY ROAD / FRANCESCA DRIVE / TANGELO GROVE,3568,513737793736,95.30947215519981,74.989491382934
2276,49129940,BALLARAT ROAD / HULETT STREET,3569,513786923676,95.31858682168048,75.010508617066
1787,49033480,CLYDE-FIVE WAYS RD / WATERMAN DR,3570,513835957156,95.32768359274486,75.03152585119798
1508,48924788,BAXTER-TOORADIN RD NEAR THOMAS,3571,513884881944,95.33676019909237,75.05254308532997
5372,48921136,PORTARLINGTON ROAD / TIVOLI DRIVE,3572,513933803080,95.34583612791491,75.07356031946196
1176,48887651,MAROONDAH HIGHWAY / DON / ST LEONARDS,3573,513982690731,95.35490584454571,75.09457755359395
2748,48782557,BALACLAVA / BAMBRA,3574,514031473288,95.36395606396647,75.11559478772594
3254,48733427,GAP / ALDI ENTRANCE,3575,514080206715,95.37299716870963,75.13661202185791
1424,48715974,NARRE WARREN NORTH RD / BELGRAVE-HALLAM RD,3576,514128922689,95.3820350355438,75.15762925598992
4142,48678168,WELLINGTON / LANGRIDGE,3577,514177600857,95.39106588854727,75.1786464901219
1466,48653079,KEILOR ROAD / NEWMAN STREETREET / CALDER FREEWAY,3578,514226253936,95.40009208699863,75.19966372425388
1972,48604485,THAMES PROMENADE / MORNINGTON PENINSULA FWY,3579,514274858421,95.40910927021194,75.22068095838588
4980,48571517,EXFORD NEAR MORSHEAD,3580,514323429938,95.41812033714821,75.24169819251787
5603,48557287,PRINCES HIGHWAY EAST / RAYMOND,3581,514371987225,95.42712876411171,75.26271542664985
6144,48553899,MELROSE STREETH OF BROCKLEY,3582,514420541124,95.43613656252793,75.28373266078184
898,48550058,STATION NEAR KENDALL,3583,514469091182,95.44514364835557,75.30474989491383
1511,48508823,HAMMOND / RODEO DRV / L'AVENUENIR BLVD,3584,514517600005,95.45414308419886,75.32576712904581
229,48501160,NEPEAN NEAR MCCULLOCH,3585,514566101165,95.46314109838991,75.3467843631778
1342,48453394,RESERVE RD NEAR WOFF ST,3586,514614554559,95.47213025095485,75.36780159730979
2380,48389002,WESTERN PORT HIGHWAY / CRANBOURNE-FRANKSTON ROAD,3587,514662943561,95.48110745741108,75.38881883144178
4960,48255698,HAMPSHIRE / HERTFORD,3588,514711199259,95.49005993309213,75.40983606557377
4825,48171725,HIGHETT / LENNOX,3589,514759370984,95.49899682996548,75.43085329970576
1851,48155878,DONNYBROOK ROAD / MERRIFIELD BOULEVARD,3590,514807526862,95.50793078687757,75.45187053383775
2547,48118621,FITZGERALD / CALLAWAY,3591,514855645483,95.51685783181034,75.47288776796974
5127,48117696,ANAKIE / BELL PARK PLAZA (ALDI SUPERMARKET),3592,514903763179,95.5257847051356,75.49390500210173
1457,48084239,KANGAROOGROUNDWARRANDYTERD / RESEARCHWARRA,3593,514951847418,95.53470537146376,75.51492223623372
5446,48038593,,3594,514999886011,95.54361756947164,75.5359394703657
4835,47998946,WITHERS / DICKSON,3595,515047884957,95.55252241210351,75.5569567044977
1706,47988039,EAST BOUNDARY ROAD / SOUTH DRIVE,3596,515095872996,95.56142523125098,75.57797393862967
32035,47976272,,3597,515143849268,95.57032586736545,75.59899117276167
1784,47965831,EVANS ROAD / DUFF STREET,3598,515191815099,95.5792245664486,75.62000840689366
4846,47928606,ALMA / WESTBURY,3599,515239743705,95.58811635948912,75.64102564102564
5067,47910737,GEELONG-BACCHUS MARSH / CORIO VILLAGE SC,3600,515287654442,95.59700483744365,75.66204287515762
5032,47846575,PHW (MURRAY) / GELLIBRAND,3601,515335501017,95.60588141195947,75.68306010928961
6197,47825451,NOLAN BETWEEN BRIDGE & MIDLAND HIGHWAY,3602,515383326468,95.6147540675164,75.7040773434216
5399,47807782,PALMERS / DELANEY / WILDEBRAND,3603,515431134250,95.62362344509167,75.72509457755359
2079,47598262,RAILWAY AVENUE NR GLEN STREET,3604,515478732512,95.63245395217531,75.74611181168558
4244,47591754,NICHOLSON / IRVING,3605,515526324266,95.6412832518842,75.76712904581757
3989,47554871,BAKEHOUSE DR / LLOYD STREET,3606,515573879137,95.65010570899886,75.78814627994956
4284,47503012,GLENFERRIE / WAKEFIELD,3607,515621382149,95.6589185451474,75.80916351408155
1971,47497968,BUCKLEY STREET BTN LORRAINE ST & FLOWERS ST,3608,515668880117,95.66773044552484,75.83018074821354
5084,47484048,THOMPSON NEAR VISTULA,3609,515716364165,95.6765397634412,75.85119798234552
1599,47476109,FRANKSTON-FLINDERS ROAD NR PEDDLE STREET,3610,515763840274,95.68534760850136,75.87221521647751
4501,47457474,VICTORIA / ABBOTSFORD,3611,515811297748,95.69415199636596,75.8932324506095
4924,47405802,CANTERBURY NEAR WRIGHT,3612,515858703550,95.70294679795698,75.91424968474149
6811,47365880,LIEBIG NEAR LAVA,3613,515906069430,95.71173419315353,75.93526691887348
5847,47195217,MIDLAND HIGHWAY / SEBASTOPOL STREETREET,3614,515953264647,95.72048992667239,75.95628415300546
3096,47144976,GREENS / ARMSTRONG,3615,516000409623,95.72923633939911,75.97730138713746
1798,47009754,O'SHEA ROAD / SOLDIERS ROAD,3616,516047419377,95.73795766552018,75.99831862126945
3461,47000988,GRIMSHAW STREET / FLINTOFF STREET,3617,516094420365,95.74667736535865,76.01933585540142
5390,46996138,PALMERS NEAR LANCASTER,3618,516141416503,95.75539616541721,76.04035308953343
4322,46835657,HIGH NEAR KEW HIGH SCHOOL,3619,516188252160,95.7640851927793,76.0613703236654
1043,46835338,PARK / TRAMWAY CROSSING,3620,516235087498,95.77277416095998,76.08238755779739
1493,46818156,RAILWAY PDE NEAR WEATHERSON RD,3621,516281905654,95.78145994150805,76.10340479192939
1169,46816071,GOVERNOR / BURDEKIN,3622,516328721725,95.79014533524352,76.12442202606137
2757,46656286,NEERIM NEAR TRUGANINI,3623,516375378011,95.79880108540559,76.14543926019336
6803,46610662,PRINCES HIGHWAY WEST / LINDSAY STREET,3624,516421988673,95.80744837132885,76.16645649432535
780,46518238,SCORESBY NEAR VICTORIA,3625,516468506911,95.81607851060112,76.18747372845733
2386,46505558,THOMAS STREET NEAR UNION STREET,3626,516515012469,95.82470629745914,76.20849096258932
2202,46388873,MAROONDAH / HIGH,3627,516561401342,95.83331243672592,76.22950819672131
1377,46316396,KING BETWEEN WYENA AND NEDLANDS,3628,516607717738,95.84190512994164,76.2505254308533
3796,46307718,NICHOLSON NEAR HARRISON,3629,516654025456,95.85049621320067,76.27154266498529
4287,46278005,TOORONGA NEAR CAMPBELL,3630,516700303461,95.85908178405553,76.29255989911728
1431,46276344,CRAIGIEBURN ROAD / EDGARS ROAD,3631,516746579805,95.86766704675898,76.31357713324927
32039,46272706,,3632,516792852511,95.87625163453474,76.33459436738124
3404,46258964,KENSINGTON / HOBSONS / CHILDERS,3633,516839111475,95.88483367287228,76.35561160151325
6677,46247529,BASS HIGHWAY / STANLEY,3634,516885359004,95.89341358977,76.37662883564523
6070,46189738,GVH / RIVERSIDE PLAZA ENTRANCE,3635,516931548742,95.90198278518727,76.39764606977721
6313,46142812,NORTHERN HIGHWAY NEAR QUEEN ST,3636,516977691554,95.91054327481662,76.41866330390921
5001,46114735,DUNCANS / WATTON,3637,517023806289,95.9190985555552,76.4396805380412
2081,46013489,NEPEAN HIGHWAY NEAR WELLWOOD ROAD,3638,517069819778,95.92763505297096,76.46069777217318
4208,45973216,UNION NEAR BLOOMFIELD,3639,517115792994,95.93616407887417,76.48171500630518
6035,45896096,NORTHERN HIGHWAY / CLARKE ST KILMORE,3640,517161689090,95.9446787973494,76.50273224043715
5108,45894781,THOMPSON / MORGAN,3641,517207583871,95.9531932718637,76.52374947456914
2784,45816065,PAISLEY NEAR FRENCH,3642,517253399936,95.96169314285746,76.54476670870113
1559,45782191,MORNINGTON PENINSULA FWY / NEPEAN HWY,3643,517299182127,95.97018672949157,76.56578394283312
1752,45717254,BRIDGE INN ROAD / SISSINGHURST PARADE,3644,517344899381,95.9786682689077,76.58680117696511
5811,45702888,LITTLE-BRIDGE / PEEL STREET,3645,517390602269,95.98714714312011,76.6078184110971
6649,45657991,BASS HIGHWAY / KORUMBURRA-WONTHAGGI ROAD,3646,517436260260,95.99561768796796,76.62883564522909
6421,45638261,WILSON / FIREBRACE,3647,517481898521,96.00408457247408,76.64985287936108
5130,45600656,WARBURTON HIGHWAY NEAR WATER WHEEL,3648,517527499177,96.01254448043936,76.67087011349307
5448,45541937,CRAIGIEBURN ROAD / CRAGIEBURN ROAD WEST,3649,517573041114,96.02099349476012,76.69188734762506
1327,45455123,EDGARS ROAD / GAMMAGE BVD,3650,517618496237,96.02942640320623,76.71290458175703
1177,45452580,WALKER / LANGHORNE,3651,517663948817,96.03785883987082,76.73392181588903
3284,45434940,MORELAND ST / WHITEHALL ST,3652,517709383757,96.04628800393391,76.75493905002102
2517,45351530,WHITEHALL NEAR HALL,3653,517754735287,96.05470169363795,76.775956284153
1432,45311143,CRAIGIEBURN ROAD / MONTBELIARD ROAD / YANN DRIVE,3654,517800046430,96.06310789067997,76.796973518285
406,45187830,,3655,517845234260,96.07149121049339,76.81799075241699
1347,45165543,JOHN / JAMES,3656,517890399803,96.07987039558631,76.83900798654896
5355,45109301,DRYSDALE-OCEAN GROVE ROAD / MARLIN DR,3657,517935509104,96.08823914657178,76.86002522068097
3800,45078546,BELMORE NEAR UNION,3658,517980587650,96.09660219183955,76.88104245481294
5099,45033910,ANAKIE / SEPARATION,3659,518025621560,96.10495695616392,76.90205968894493
2703,44976866,SOUTH NEAR MYAMYN,3660,518070598426,96.11330113759252,76.92307692307693
5041,44934794,LT MALOP / GHERINGHAP,3661,518115533220,96.12163751375513,76.94409415720891
740,44892676,WELLS NEAR MCCULLOCH,3662,518160425896,96.12996607611781,76.9651113913409
1487,44873492,WAVERLEY RD BTW ANTHONY DR & JENNIFER CT,3663,518205299388,96.13829107943357,76.98612862547289
1763,44818266,,3664,518250117654,96.14660583713186,77.00714585960488
1053,44782493,ABBOTSFORD / HAINES,3665,518294900147,96.15491395816494,77.02816309373686
573,44685004,WARBURTON HIGHWAY NEAR DON,3666,518339585151,96.16320399287997,77.04918032786885
5335,44650968,PRINCES HIGHWAY WEST / HESSE STREETREET,3667,518384236119,96.17148771318085,77.07019756200084
5812,44625014,CURTIS / PEEL STREETREET,3668,518428861133,96.17976661845337,77.09121479613283
2082,44583039,NEPEAN HIGHWAY NEAR THE GLADE,3669,518473444172,96.18803773645554,77.11223203026482
6218,44527108,CALDER / EDWARDS,3670,518517971280,96.19629847804751,77.13324926439681
5241,44496174,MAIN / MURNONG,3671,518562467454,96.2045534807134,77.15426649852878
5140,44423883,BELLARINE HIGHWAY NEAR PT LONSDALE,3672,518606891337,96.21279507183526,77.17528373266079
3283,44422041,MORELAND ST / PARKER ST,3673,518651313378,96.22103632122628,77.19630096679278
2135,44389260,OLD PRINCES HIGHWAY / O'NEIL ROAD,3674,518695702638,96.22927148903277,77.21731820092475
2976,44383047,CALDER FREEWAY / KINGS ROAD INT'CHG MELBOURNE BD,3675,518740085685,96.2375055041934,77.23833543505675
1828,44366368,HALL ROAD / BANYAN DRIVE,3676,518784452053,96.24573642503879,77.25935266918873
2250,44362760,COOPER STREETREET / YALE DRIVE,3677,518828814813,96.25396667652214,77.28036990332072
5853,44339974,MAIR ST BETWEEN DAVIES ST AND PEEL ST,3678,518873154787,96.26219270070966,77.30138713745272
5216,44309199,HODGSON / THE TERRACE,3679,518917463986,96.27041301546906,77.3224043715847
1142,44308247,COLLINS / NAVIGATION DR,3680,518961772233,96.27863315361186,77.34342160571669
5081,44298283,YARRA / LT MALOP,3681,519006070516,96.28685144321717,77.36443883984867
1299,44283573,ANDERSON / GARDINER,3682,519050354089,96.29506700379932,77.38545607398066
1191,44269902,CHARLES GRIMES BRIDGE OFF RAMP,3683,519094623991,96.30328002811528,77.40647330811265
6400,44252543,WESTERN HIGHWAY / WIMMERA HIGHWAY,3684,519138876534,96.31148983196128,77.42749054224464
3546,44196220,HAWTHORN / UNION,3685,519183072754,96.3196891866726,77.44850777637663
2472,44130183,BALCOMBE ROAD / COMO PARADE,3686,519227202937,96.32787629009215,77.46952501050862
1732,44052559,MELTON HIGHWAY / GATEWAY DRIVE,3687,519271255496,96.33604899258079,77.49054224464061
3331,44011318,,3688,519315266814,96.34421404397196,77.5115594787726
3713,43978972,GOVERNOR NEAR CHUTE,3689,519359245786,96.35237309448051,77.53257671290457
5437,43731055,WESTERN PORT HIGHWAY / HALL ROAD,3690,519402976841,96.36048615102348,77.55359394703657
4627,43667603,CHARMAN NEAR GLEBE,3691,519446644444,96.36858743584807,77.57461118116856
6158,43656994,BEECHWORTH-WODONGA NEAR NILMAR,3692,519490301438,96.3766867524737,77.59562841530054
6146,43637381,MELROSE / VISY & UNCLE BENS,3693,519533938819,96.38478243046364,77.61664564943254
5423,43624624,PORTARLINGTON ROAD / HERMSLEY ROAD / CURLEWIS ROAD,3694,519577563443,96.39287574175415,77.63766288356452
6801,43596795,HOPKINS HIGHWAY / WOLLASTON ROAD,3695,519621160238,96.40096389016327,77.6586801176965
908,43499921,WARRANDYTE NEAR OBAN / MELVIEW / DICKSON,3696,519664660159,96.40903406635015,77.67969735182851
3288,43491710,GOVERNOR ROAD / BATE DRIVE,3697,519708151869,96.41710271921892,77.70071458596048
1480,43428316,EPSOM ROAD / NEWSOM STREETREET,3698,519751580185,96.42515961112957,77.72173182009247
385,43346030,FOREST NEAR DOYSAL,3699,519794926215,96.4332012372075,77.74274905422448
1899,43224650,CENTRE ROAD / WILLOW AVENUE,3700,519838150865,96.44122034467016,77.76376628835645
1160,43221303,MCCLELLAND DRV / QUARRYRD,3701,519881372168,96.4492388311919,77.78478352248844
315,43216887,WARRANDYTE NEAR ALEXANDER,3702,519924589055,96.45725649845015,77.80580075662043
817,43200671,WRAY NEAR STATION,3703,519967789726,96.46527115728966,77.82681799075242
5231,43126158,SURF COAST HIGHWAY NEAR BEACH,3704,520010915884,96.47327199235608,77.8478352248844
5904,43097135,SUNRAYSIA (HOWITT) / BURNBANK,3705,520054013019,96.48126744302826,77.8688524590164
5012,42926606,STREETATION LAKE / WAVERLEY,3706,520096939625,96.48923125688265,77.88986969314838
4422,42885904,RATHDOWNE / PIGDON,3707,520139825529,96.4971875196357,77.91088692728036
3321,42799280,PATTERSON ROAD / TUCKERS ROAD,3708,520182624809,96.5051277117632,77.93190416141236
1069,42734772,DOCKLANDS / SAINT MANGOS,3709,520225359581,96.51305593626148,77.95292139554435
1365,42727847,MCCLELLAND / CENTENARY PARK / BORAL,3710,520268087428,96.52098287602249,77.97393862967633
5142,42700038,BARRABOOL RD / GRR RAMPS NORTH BOUND,3711,520310787466,96.52890465661253,77.99495586380833
1188,42690550,COLLINS / MERCHANT,3712,520353478016,96.53682467697335,78.01597309794032
2754,42684732,NEERIM NEAR AMES,3713,520396162748,96.54474361796935,78.03699033207229
6645,42680967,MOE-GLENGARRY(JOHN FIELD) / SHANAHAN,3714,520438843715,96.5526618604764,78.0580075662043
3295,42612545,GREAVES ROAD NR BERWICK SPRINGS BVD,3715,520481456260,96.5605674092226,78.07902480033627
3287,42603801,BALCOMBE ROAD / DAVIES STREET,3716,520524060061,96.56847133576767,78.10004203446826
985,42602283,BONEO NEAR CAIN,3717,520566662344,96.5763749806909,78.12105926860026
6149,42593600,HIGH / ELGIN,3718,520609255944,96.58427701472984,78.14207650273224
1725,42588249,MILLEARA ROAD NR CENTREWAY,3719,520651844193,96.59217805604254,78.16309373686423
4887,42556390,POWER / STREETURT,3720,520694400583,96.60007318682167,78.18411097099622
988,42534706,BONEO / BUNNINGS ACCESS,3721,520736935289,96.60796429474982,78.2051282051282
5334,42429263,BAANIP BOULEVARD / SOVEREIGN DR,3722,520779364552,96.61583584072088,78.2261454392602
2233,42397836,OLD PRINCES HWY / GLISMANN RD / BEACONSFIELD AVE,3723,520821762388,96.62370155630371,78.24716267339218
1889,42340859,LIVINGSTONE ST NEAR WALLACE ST,3724,520864103247,96.63155670142073,78.26817990752417
4898,42338192,DORCAS / MONTAGUE,3725,520906441439,96.63941135175155,78.28919714165615
6411,42319744,MVH / BUTCHER / BRIDLINGTON,3726,520948761183,96.64726257957938,78.31021437578815
2742,42269986,GLENHUNTLY / MANCHESTER / JAMES,3727,520991031169,96.655104576222,78.33123160992014
5937,42252567,MOLLISON STREET / HIGH STREET - KYNETON,3728,521033283736,96.66294334126337,78.35224884405211
1097,42200530,MASON NEAR MIRLS,3729,521075484266,96.67077245231577,78.37326607818412
5959,42141352,GLENELG HIGHWAY / ALFRED,3730,521117625618,96.67859058456922,78.3942833123161
6690,42059953,SEYMOUR / FRANKLIN,3731,521159685571,96.68639361554763,78.41530054644808
1836,42040205,CLAYTON ROAD / DIXON STREET / SHANDEAU AVENUE,3732,521201725776,96.69419298284492,78.43631778058008
2037,41981051,PEARCEDALE PDE NEAR COLERAINE ST,3733,521243706827,96.7019813757958,78.45733501471206
643,41931520,GLADSTONE NEAR JANICE,3734,521285638347,96.70976057967489,78.47835224884405
4869,41852108,BEACH NEAR MASEFIELD,3735,521327490455,96.7175250509104,78.49936948297605
3446,41830139,WHITEHALL / PARKER,3736,521369320594,96.72528544642127,78.52038671710802
3543,41818555,BEACH NEAR CANBERRA,3737,521411139149,96.73304369284959,78.54140395124001
3289,41770951,GLASSCOCKS ROAD / WHEELERS PARK DRIVE,3738,521452910100,96.7407931077063,78.562421185372
571,41736049,BLACKBURN / THE PINES SHOPPING ACCESS,3739,521494646149,96.74853604748712,78.58343841950399
1581,41710180,AITKEN BLVD / ELEVATION BLVD / GOLF VIEW DR,3740,521536356329,96.75627418800894,78.60445565363598
4718,41641748,HUNTINGDALE NEAR STAFFORD,3741,521577998077,96.76399963291466,78.62547288776797
1226,41635939,MCGRATH / BLACK FOREST,3742,521619634016,96.77172400012526,78.64649012189996
1986,41596292,PLENTY ROAD / BELLEVUE BOULEVARD,3743,521661230308,96.77944101195985,78.66750735603195
5365,41555916,GREAT OCEAN RD NEAR CAMP,3744,521702786224,96.78715053317315,78.68852459016394
461,41496977,COLEMAN NEAR FIANDER,3745,521744283201,96.79484911992719,78.70954182429593
1797,41463543,O'SHEA ROAD / BELLS ROAD,3746,521785746744,96.8025415039511,78.7305590584279
3768,41424501,MERNDA VILLAGE / GALLOWAY,3747,521827171245,96.81022664483959,78.7515762925599
2246,41384399,MCCORMICKS RD BTW BALLARTO RD & GAMBLE ST,3748,521868555644,96.81790434593974,78.77259352669189
3014,41348538,BEACONSFIELD NEAR MCGREGOR,3749,521909904182,96.82557539404874,78.79361076082387
2097,41313776,NEPEAN HIGHWAY NEAR PARK LANE,3750,521951217958,96.83323999305492,78.81462799495587
4589,41214116,ELIZABETH / LITTLE COLLINS,3751,521992432074,96.84088610297557,78.83564522908785
2064,41173110,,3752,522033605184,96.84852460539634,78.85666246321983
1805,41092953,KAMBROOK RD / STATION STREET,3753,522074698137,96.85614823695991,78.87767969735184
1785,41020887,EVANS ROAD / STREETRATHLEA DR,3754,522115719024,96.86375849872181,78.89869693148381
6810,40960713,PHW NEAR REGENT,3755,522156679737,96.87135759690521,78.9197141656158
5266,40958415,DOHERTYS / HUME,3756,522197638152,96.87895626875994,78.94073139974779
2888,40956399,LORIMER / GRAHAM,3757,522238594551,96.88655456660304,78.96174863387978
3241,40948209,VICTORIA / DUNDAS,3758,522279542760,96.89415134502401,78.98276586801177
6614,40942918,BURKE / COLEMAN,3759,522320485678,96.90174714185005,79.00378310214376
1962,40900261,,3760,522361385939,96.90933502487997,79.02480033627575
5330,40864738,WESTERN HIGHWAY / LAWRENCE,3761,522402250677,96.91691631762508,79.04581757040773
5322,40858585,PHW / WESTLEIGH DVE,3762,522443109262,96.92449646885561,79.06683480453972
4732,40776504,LORIMER / SALMON,3763,522483885766,96.93206139228535,79.08785203867171
1439,40769724,HIGH ST / HOLLAND DR / SERVICE CENTRE ACCESS,3764,522524655490,96.93962505787844,79.1088692728037
3665,40767708,APPLETON DOCK / ENTERPRIZE,3765,522565423198,96.94718834945994,79.12988650693569
1478,40766327,SHRIVES ROAD NEAR HALLAM MAIN DRAIN,3766,522606189525,96.95475138483606,79.15090374106768
823,40699037,WARBURTON NEAR SEBIRE,3767,522646888562,96.9623019364618,79.17192097519965
2269,40521556,HUME HIGHWAY / RILEY RD,3768,522687410118,96.96981956152337,79.19293820933166
5168,40471888,,3769,522727882006,96.97732797209669,79.21395544346363
3962,40420946,HAWTHORN NEAR CLIVE,3770,522768302952,96.98482693182721,79.23497267759562
1726,40325321,PLENTY RD / LAUREL ST / WALLAN RD,3771,522808628273,96.99230815105201,79.25598991172762
3164,40259151,NICHOLSON ST NEAR YORK ST,3772,522848887424,96.99977709431063,79.2770071458596
1809,40230947,DONNYBROOK RD / THE WOODS BVLD / ROSEHILL BVLD,3773,522889118371,97.00724080511725,79.29802437999159
5232,40212733,,3774,522929331104,97.01470113683291,79.31904161412359
1722,40196855,BRIDGE INN / INDEPENDENCE / PAINTED HILLS,3775,522969527959,97.02215852283616,79.34005884825557
1745,40140300,LEAKES ROAD / DAVIS ROAD,3776,523009668259,97.02960541666373,79.36107608238756
4429,40130926,RATHDOWNE NEAR NEWRY,3777,523049799185,97.03705057141153,79.38209331651954
6283,40085971,MYERS-WILLS / ARTHUR,3778,523089885156,97.04448738603452,79.40311055065153
1516,40028819,BALLARTO ROAD B / W MCGOWAN DR & POTTS RD,3779,523129913975,97.05191359772539,79.42412778478352
1204,39901288,GLEN EIRA NEAR QUAT QUATTA AVE,3780,523169815263,97.05931614965745,79.44514501891551
5905,39871292,SUNRAYSIA (HOWITT) / DOWLING,3781,523209686555,97.06671313668274,79.4661622530475
4695,39795938,CENTRE NEAR MELALEUCA,3782,523249482493,97.07409614391122,79.48717948717949
1034,39756757,FARADAY / DRUMMOND,3783,523289239250,97.08147188221679,79.50819672131148
904,39740142,BEDFORD NEAR LENA,3784,523328979392,97.0888445380805,79.52921395544347
1952,39737389,MORNINGTON PENINSULA FREEWAY / CENTRE DANDENONG RD,3785,523368716781,97.09621668320314,79.55023118957544
316,39713380,HIGH NEAR VILLAGE,3786,523408430161,97.10358437413701,79.57124842370744
2980,39690956,ORRONG / STREET GEORGES,3787,523448121117,97.1109479049339,79.59226565783943
2382,39620973,WESTERN PORT HIGHWAY / BALLARTO ROAD,3788,523487742090,97.11829845237064,79.61328289197141
4096,39573278,BALACLAVA NEAR KINROSS,3789,523527315368,97.12564015135332,79.63430012610341
6018,39548262,MIDLAND HIGHWAY / NUNN,3790,523566863630,97.13297720932694,79.65531736023539
1448,39533512,DAVIS / HUMMINGBIRD,3791,523606397142,97.14031153085652,79.67633459436738
1738,39437252,THOMPSONS RD / LAKER BVD / MATTERHORN DR,3792,523645834394,97.14762799407414,79.69735182849938
5417,39365417,GRUBB ROAD / COASTAL BLVD,3793,523685199811,97.15493113034557,79.71836906263135
5044,39306663,MYERS / FENWICK,3794,523724506474,97.16222336647924,79.73938629676334
294,39177851,PLYMOUTH NEAR SANDGATE,3795,523763684325,97.16949170520088,79.76040353089533
5336,39101981,PRINCES HIGHWAY WEST / DEANS MARSH RD / MURRELL,3796,523802786306,97.17674596839657,79.78142076502732
2957,38938303,ATHERTON / STREETATION,3797,523841724609,97.18396986578314,79.80243799915931
5354,38925251,JETTY ROAD / MCDOWELL STREET,3798,523880649860,97.1911913417414,79.8234552332913
5030,38863502,PHW (MURRAY) NEAR WOOD,3799,523919513362,97.19840136192464,79.84447246742329
4940,38850752,MITCHELL / ROSAMOND,3800,523958364114,97.2056090167071,79.86548970155528
5053,38825093,MOORABOOL / LT MALOP,3801,523997189207,97.21281191119009,79.88650693568727
2366,38817142,BORONIA ROAD / LEWIS ROAD,3802,524036006349,97.22001333059062,79.90752416981925
1780,38816346,CRAIGIEBURN ROAD / BOUNDARY ROAD,3803,524074822695,97.22721460231593,79.92854140395124
5123,38780881,CLIFTON SPRINGS / HANCOCK,3804,524113603576,97.23440929451668,79.94955863808323
2693,38748614,BALACLAVA NEAR EMPRESS,3805,524152352190,97.24159800049104,79.97057587221522
245,38726268,NEPEAN NEAR BEVERLEY,3806,524191078458,97.24878256079909,79.99159310634721
5857,38707727,STURT ST & ASCOT ST,3807,524229786185,97.25596368135062,80.0126103404792
4428,38694514,NICHOLSON NEAR HANOVER,3808,524268480699,97.26314235060488,80.03362757461117
6003,38656779,WELSFORD / NIXON,3809,524307137478,97.27031401920047,80.05464480874316
2486,38627474,CHADSTONE SHOPPING- ENT 1-WSTRN ACCESS ROAD / CARPA…,3810,524345764952,97.27748025108475,80.07566204287517
5169,38609252,NORTHERN HIGHWAY / SPRINGRIDGE BVD,3811,524384374204,97.28464310239391,80.09667927700714
3186,38471410,PATTERSONS ROAD / THOROUGHBRED DRIVE,3812,524422845614,97.29178038103075,80.11769651113913
5827,38437335,DOVETON BETWEEN NORMAN & LANSBOROUGH,3813,524461282949,97.29891133801809,80.13871374527112
4077,38437111,BALACLAVA / NORMANBY,3814,524499720060,97.3060422534486,80.15973097940311
5027,38371890,MYERS / SWANSTON,3815,524538091950,97.31316106897295,80.1807482135351
6002,38303282,MIDLAND HIGHWAY / BUNNINGS ACCESS,3816,524576395232,97.3202671562294,80.20176544766709
1569,38280589,EDGARS ROAD / TARYN DRIVE,3817,524614675821,97.32736903344356,80.22278268179907
3531,37997289,,3818,524652673110,97.33441835238033,80.24379991593106
32051,37992861,CAMERON ST / BERWICK-CRANBOURNE RD / SLADEN ST,3819,524690665971,97.34146684982733,80.26481715006305
5415,37960900,PAKINGTON STREET BETWEEN VILLAMANTA ST & PIZER ST,3820,524728626871,97.34850941781755,80.28583438419504
4830,37906346,CANTERBURY NEAR MARY,3821,524766533217,97.35554186486087,80.30685161832703
1800,37900913,O'SHEA ROAD / KIMBARRA DRIVE,3822,524804434130,97.36257330396516,80.32786885245902
2490,37824856,DOHERTYS RD / PORT PHILLIP PRISON ACCESS,3823,524842258986,97.36959063285094,80.34888608659101
1775,37765460,YOUNG STREET / WELLS STREET,3824,524880024446,97.37659694249409,80.369903320723
160,37651705,STREETATION / ALPINE,3825,524917676151,97.38358214812438,80.39092055485499
6634,37618769,BREED ST BETWEEN SEYMOUR ST & HOTHAM ST,3826,524955294920,97.3905612434143,80.41193778898696
4261,37578727,RATHMINES NEAR STANLEY,3827,524992873647,97.39753291004718,80.43295502311895
