count_date,scats_site,total_volume
2016-12-16,2487,139484
2016-12-16,2816,119189
2016-12-16,2929,135090
2016-12-16,3060,124673
2016-12-16,3357,158388
2016-12-16,3380,153660
2016-12-16,3386,150934
2016-12-16,3516,134601
2016-12-16,3519,145584
2016-12-16,4415,171706
2016-12-17,414,111242
2016-12-17,415,122290
2016-12-17,416,132469
2016-12-17,849,120920
2016-12-17,855,128163
2016-12-17,1359,122564
2016-12-17,2101,122653
2016-12-17,2404,148880
2016-12-17,2405,129684
2016-12-17,2438,174122
2016-12-17,2487,131352
2016-12-17,2816,106556
2016-12-17,2929,114169
2016-12-17,3060,120442
2016-12-17,3357,115160
2016-12-17,3380,150030
2016-12-17,3386,146695
2016-12-17,3516,118282
2016-12-17,3519,131388
2016-12-17,4415,166690
2016-12-18,414,100906
2016-12-18,415,112490
2016-12-18,416,92751
2016-12-18,849,102545
2016-12-18,855,109091
2016-12-18,1359,106338
2016-12-18,2101,106976
2016-12-18,2404,141598
2016-12-18,2405,117275
2016-12-18,2438,155526
2016-12-18,2487,122221
2016-12-18,2816,90728
2016-12-18,2929,101324
2016-12-18,3060,109667
2016-12-18,3357,101787
2016-12-18,3380,130283
2016-12-18,3386,128207
2016-12-18,3516,105079
2016-12-18,3519,116230
2016-12-18,4415,143241
2016-12-19,414,109142
2016-12-19,415,124921
2016-12-19,416,131336
2016-12-19,849,138714
2016-12-19,855,145935
2016-12-19,1359,129924
2016-12-19,2101,117491
2016-12-19,2404,141266
2016-12-19,2405,124704
2016-12-19,2438,150221
2016-12-19,2487,129748
2016-12-19,2816,111521
2016-12-19,2929,111820
2016-12-19,3060,114854
2016-12-19,3357,129087
2016-12-19,3380,136078
2016-12-19,3386,134507
2016-12-19,3516,124370
2016-12-19,3519,135000
2016-12-19,4415,158509
2016-12-20,414,113224
2016-12-20,415,125913
2016-12-20,416,134276
2016-12-20,849,129910
2016-12-20,855,147071
2016-12-20,1359,132376
2016-12-20,2101,120697
2016-12-20,2404,138271
2016-12-20,2405,123978
2016-12-20,2438,160014
2016-12-20,2487,132796
2016-12-20,2816,112997
2016-12-20,2929,110534
2016-12-20,3060,120765
2016-12-20,3357,131410
2016-12-20,3380,140140
2016-12-20,3386,137819
2016-12-20,3516,128144
2016-12-20,3519,138012
2016-12-20,4415,162613
2016-12-21,414,114100
2016-12-21,415,127243
2016-12-21,416,135996
2016-12-21,849,133319
2016-12-21,855,146144
2016-12-21,1359,135772
2016-12-21,2101,123912
2016-12-21,2404,141999
2016-12-21,2405,127167
2016-12-21,2438,160006
2016-12-21,2487,136783
2016-12-21,2816,114911
2016-12-21,2929,109552
2016-12-21,3060,122273
2016-12-21,3357,133992
2016-12-21,3380,144298
2016-12-21,3386,141744
2016-12-21,3516,131272
2016-12-21,3519,140119
2016-12-21,4415,166718
2016-12-22,414,114792
2016-12-22,415,126088
2016-12-22,416,135324
2016-12-22,849,132989
2016-12-22,855,139471
2016-12-22,1359,135275
2016-12-22,2101,124051
2016-12-22,2404,143499
2016-12-22,2405,126319
2016-12-22,2438,159587
2016-12-22,2487,136477
2016-12-22,2816,113537
2016-12-22,2929,114448
2016-12-22,3060,122735
2016-12-22,3357,131561
2016-12-22,3380,145066
2016-12-22,3386,142161
2016-12-22,3516,131117
2016-12-22,3519,140779
2016-12-22,4415,169058
2016-12-23,414,110615
2016-12-23,415,123685
2016-12-23,416,132153
2016-12-23,849,117138
2016-12-23,855,127628
2016-12-23,1359,129796
2016-12-23,2101,118639
2016-12-23,2404,145012
2016-12-23,2405,121273
2016-12-23,2438,150792
2016-12-23,2487,131170
2016-12-23,2816,108347
2016-12-23,2929,112030
2016-12-23,3060,121572
2016-12-23,3357,123253
2016-12-23,3380,141820
2016-12-23,3386,141275
2016-12-23,3516,126081
2016-12-23,3519,137863
2016-12-23,4415,158040
2016-12-24,414,95040
2016-12-24,415,107070
2016-12-24,416,112750
2016-12-24,849,93414
2016-12-24,855,100471
2016-12-24,1359,106926
2016-12-24,2101,93737
2016-12-24,2404,129004
2016-12-24,2405,106245
2016-12-24,2438,135601
2016-12-24,2487,112754
2016-12-24,2816,86079
2016-12-24,2929,94751
2016-12-24,3060,106826
2016-12-24,3357,99700
2016-12-24,3380,108020
2016-12-24,3386,109112
2016-12-24,3516,101793
2016-12-24,3519,116050
2016-12-24,4415,132459
2016-12-25,414,83474
2016-12-25,415,93320
2016-12-25,416,97245
2016-12-25,849,79152
2016-12-25,855,93991
2016-12-25,1359,75635
2016-12-25,2101,77223
2016-12-25,2404,119543
2016-12-25,2405,100144
2016-12-25,2438,105917
2016-12-25,2487,96696
2016-12-25,2816,77546
2016-12-25,2929,73132
2016-12-25,3060,95941
2016-12-25,3357,101961
2016-12-25,3380,93687
2016-12-25,3386,92640
2016-12-25,3516,74353
2016-12-25,3519,80732
2016-12-25,4415,120716
2016-12-26,414,85202
2016-12-26,415,94232
2016-12-26,416,97891
2016-12-26,849,67668
2016-12-26,855,79782
2016-12-26,1359,85552
2016-12-26,2101,72855
2016-12-26,2404,114101
2016-12-26,2405,96154
2016-12-26,2438,134362
2016-12-26,2487,102542
2016-12-26,2816,65107
2016-12-26,2929,82513
2016-12-26,3060,91437
2016-12-26,3357,85601
2016-12-26,3380,85933
2016-12-26,3386,87416
2016-12-26,3516,80651
2016-12-26,3519,90417
2016-12-26,4415,114149
2016-12-27,414,87687
2016-12-27,415,103083
2016-12-27,416,108213
2016-12-27,849,61266
2016-12-27,855,80174
2016-12-27,1359,82110
2016-12-27,2101,80523
2016-12-27,2404,115123
2016-12-27,2405,96710
2016-12-27,2438,137641
2016-12-27,2487,98222
2016-12-27,2816,65639
2016-12-27,2929,85578
2016-12-27,3060,89819
2016-12-27,3357,83482
2016-12-27,3380,91983
2016-12-27,3386,93389
2016-12-27,3516,85435
2016-12-27,3519,95585
2016-12-27,4415,121835
2016-12-28,414,92599
2016-12-28,415,108240
2016-12-28,416,119224
2016-12-28,849,99018
2016-12-28,855,94818
2016-12-28,1359,96082
2016-12-28,2101,88598
2016-12-28,2404,123977
2016-12-28,2405,102030
2016-12-28,2438,111673
2016-12-28,2487,107296
2016-12-28,2816,74351
2016-12-28,2929,94149
2016-12-28,3060,98188
2016-12-28,3357,92507
2016-12-28,3380,109115
2016-12-28,3386,110552
2016-12-28,3516,95332
2016-12-28,3519,107991
2016-12-28,4415,121758
2016-12-29,414,93655
2016-12-29,415,112620
2016-12-29,416,116268
2016-12-29,849,83199
2016-12-29,855,94760
2016-12-29,1359,91135
2016-12-29,2101,89514
2016-12-29,2404,121377
2016-12-29,2405,101267
2016-12-29,2438,116893
2016-12-29,2487,106298
2016-12-29,2816,71083
2016-12-29,2929,88795
2016-12-29,3060,99385
2016-12-29,3357,88506
2016-12-29,3380,105264
2016-12-29,3386,105875
2016-12-29,3516,93691
2016-12-29,3519,106330
2016-12-29,4415,130451
2016-12-30,414,100314
2016-12-30,415,116589
2016-12-30,416,123543
2016-12-30,849,89136
2016-12-30,855,96781
2016-12-30,1359,101034
2016-12-30,2101,93842
2016-12-30,2404,129678
2016-12-30,2405,108461
2016-12-30,2438,133467
2016-12-30,2487,111405
2016-12-30,2816,77384
2016-12-30,2929,91874
2016-12-30,3060,102321
2016-12-30,3357,93496
2016-12-30,3380,111011
2016-12-30,3386,114142
2016-12-30,3516,99328
2016-12-30,3519,112071
2016-12-30,4415,131753
2016-12-31,414,87007
2016-12-31,415,103008
2016-12-31,416,108265
2016-12-31,849,79398
2016-12-31,855,82485
2016-12-31,1359,86024
2016-12-31,2101,82085
2016-12-31,2404,119104
2016-12-31,2405,99160
2016-12-31,2438,124429
2016-12-31,2487,101183
2016-12-31,2816,63687
2016-12-31,2929,84431
2016-12-31,3060,93684
2016-12-31,3357,76938
2016-12-31,3380,96692
2016-12-31,3386,107742
2016-12-31,3516,84417
2016-12-31,3519,94568
2016-12-31,4415,119815
2017-01-01,414,82933
2017-01-01,415,94424
2017-01-01,416,98552
2017-01-01,849,65013
2017-01-01,855,73896
2017-01-01,1359,66585
2017-01-01,2101,78998
2017-01-01,2404,120342
2017-01-01,2405,99880
2017-01-01,2438,145006
2017-01-01,2487,98418
2017-01-01,2816,52703
2017-01-01,2929,88217
2017-01-01,3060,87004
2017-01-01,3357,69261
2017-01-01,3380,96719
2017-01-01,3386,97648
2017-01-01,3516,69658
2017-01-01,3519,81271
2017-01-01,4415,124857
2017-01-02,414,83159
2017-01-02,415,97626
2017-01-02,416,102224
2017-01-02,849,63742
2017-01-02,855,75286
2017-01-02,1359,72687
2017-01-02,2101,74624
2017-01-02,2404,110622
2017-01-02,2405,92373
2017-01-02,2438,144093
2017-01-02,2487,90079
2017-01-02,2816,58066
2017-01-02,2929,75184
2017-01-02,3060,86469
2017-01-02,3357,73918
2017-01-02,3380,81123
2017-01-02,3386,83207
2017-01-02,3516,78836
2017-01-02,3519,88629
2017-01-02,4415,116125
2017-01-03,414,96891
2017-01-03,415,115434
2017-01-03,416,122373
2017-01-03,849,92270
2017-01-03,855,103039
2017-01-03,1359,100222
2017-01-03,2101,92180
2017-01-03,2404,123481
2017-01-03,2405,102134
2017-01-03,2438,136244
2017-01-03,2487,106204
2017-01-03,2816,76926
2017-01-03,2929,75430
2017-01-03,3060,98154
2017-01-03,3357,94256
2017-01-03,3380,109188
2017-01-03,3386,107708
2017-01-03,3516,97392
2017-01-03,3519,108241
2017-01-03,4415,134777
2017-01-04,414,100754
2017-01-04,415,116952
2017-01-04,416,124174
2017-01-04,849,94071
2017-01-04,855,107703
2017-01-04,1359,104998
2017-01-04,2101,96336
2017-01-04,2404,129895
2017-01-04,2405,106240
2017-01-04,2438,129389
2017-01-04,2487,108903
2017-01-04,2816,79756
2017-01-04,2929,90187
2017-01-04,3060,101678
2017-01-04,3357,98774
2017-01-04,3380,117121
2017-01-04,3386,116090
2017-01-04,3516,99656
2017-01-04,3519,111480
2017-01-04,4415,138388
2017-01-05,414,100693
2017-01-05,415,119624
2017-01-05,416,126496
2017-01-05,849,96624
2017-01-05,855,107635
2017-01-05,1359,108760
2017-01-05,2101,99135
2017-01-05,2404,129702
2017-01-05,2405,107706
2017-01-05,2438,129854
2017-01-05,2487,111906
2017-01-05,2816,81840
2017-01-05,2929,92879
2017-01-05,3060,103117
2017-01-05,3357,101605
2017-01-05,3380,118531
2017-01-05,3386,119509
2017-01-05,3516,98955
2017-01-05,3519,112588
2017-01-05,4415,141371
2017-01-06,414,102639
2017-01-06,415,122228
2017-01-06,416,129649
2017-01-06,849,95765
2017-01-06,855,109421
2017-01-06,1359,112673
2017-01-06,2101,101690
2017-01-06,2404,133455
2017-01-06,2405,111803
2017-01-06,2438,127911
2017-01-06,2487,115887
2017-01-06,2816,87699
2017-01-06,2929,98863
2017-01-06,3060,103052
2017-01-06,3357,111971
2017-01-06,3380,126783
2017-01-06,3386,129865
2017-01-06,3516,66924
2017-01-06,3519,89464
2017-01-06,4415,144254
2017-01-07,414,92965
2017-01-07,415,111590
2017-01-07,416,117109
2017-01-07,849,78714
2017-01-07,855,90560
2017-01-07,1359,97641
2017-01-07,2101,92794
2017-01-07,2404,130079
2017-01-07,2405,108112
2017-01-07,2438,116342
2017-01-07,2487,111133
2017-01-07,2816,71331
2017-01-07,2929,93932
2017-01-07,3060,95913
2017-01-07,3357,93882
2017-01-07,3380,114658
2017-01-07,3386,119951
2017-01-07,3516,59689
2017-01-07,3519,78689
2017-01-07,4415,129586
2017-01-08,414,88498
2017-01-08,415,105253
2017-01-08,416,111717
2017-01-08,849,81325
2017-01-08,855,82937
2017-01-08,1359,88106
2017-01-08,2101,86896
2017-01-08,2404,125885
2017-01-08,2405,105785
2017-01-08,2438,105105
2017-01-08,2487,105955
2017-01-08,2816,64645
2017-01-08,2929,93933
2017-01-08,3060,91582
2017-01-08,3357,83245
2017-01-08,3380,105953
2017-01-08,3386,110018
2017-01-08,3516,77274
2017-01-08,3519,90146
2017-01-08,4415,120520
2017-01-09,414,104617
2017-01-09,415,120270
2017-01-09,416,127911
2017-01-09,849,103043
2017-01-09,855,115726
2017-01-09,1359,112835
2017-01-09,2101,100358
2017-01-09,2404,132221
2017-01-09,2405,111338
2017-01-09,2438,144777
2017-01-09,2487,113247
2017-01-09,2816,88675
2017-01-09,2929,103207
2017-01-09,3060,105023
2017-01-09,3357,108310
2017-01-09,3380,120964
2017-01-09,3386,120882
2017-01-09,3516,102620
2017-01-09,3519,113555
2017-01-09,4415,145114
2017-01-10,414,106511
2017-01-10,415,122850
2017-01-10,416,130204
2017-01-10,849,108454
2017-01-10,855,119018
2017-01-10,1359,118486
2017-01-10,2101,105090
2017-01-10,2404,135585
2017-01-10,2405,109278
2017-01-10,2438,143250
2017-01-10,2487,118138
2017-01-10,2816,92395
2017-01-10,2929,110270
2017-01-10,3060,108028
2017-01-10,3357,111933
2017-01-10,3380,130048
2017-01-10,3386,130134
2017-01-10,3516,105676
2017-01-10,3519,118088
2017-01-10,4415,153621
2017-01-11,414,109176
2017-01-11,415,125402
2017-01-11,416,133244
2017-01-11,849,118404
2017-01-11,855,124109
2017-01-11,1359,122684
2017-01-11,2101,110178
2017-01-11,2404,140207
2017-01-11,2405,123399
2017-01-11,2438,149191
2017-01-11,2487,122120
2017-01-11,2816,94543
2017-01-11,2929,101281
2017-01-11,3060,111832
2017-01-11,3357,115798
2017-01-11,3380,132810
2017-01-11,3386,131797
2017-01-11,3516,109479
2017-01-11,3519,121000
2017-01-11,4415,158257
2017-01-12,414,107266
2017-01-12,415,127803
2017-01-12,416,135118
2017-01-12,849,113741
2017-01-12,855,126494
2017-01-12,1359,122519
2017-01-12,2101,112820
2017-01-12,2404,142530
2017-01-12,2405,124118
2017-01-12,2438,147525
2017-01-12,2487,122565
2017-01-12,2816,99431
2017-01-12,2929,102753
2017-01-12,3060,112374
2017-01-12,3357,120526
2017-01-12,3380,135204
2017-01-12,3386,133270
2017-01-12,3516,107705
2017-01-12,3519,120594
2017-01-12,4415,153523
2017-01-13,414,115334
2017-01-13,415,125651
2017-01-13,416,132289
2017-01-13,849,107658
2017-01-13,855,126240
2017-01-13,1359,119190
2017-01-13,2101,114763
2017-01-13,2404,142727
2017-01-13,2405,123856
2017-01-13,2438,175622
2017-01-13,2487,124980
2017-01-13,2816,97073
2017-01-13,2929,108842
2017-01-13,3060,113160
2017-01-13,3357,119310
2017-01-13,3380,135151
2017-01-13,3386,135879
2017-01-13,3516,104857
2017-01-13,3519,118889
2017-01-13,4415,156781
2017-01-14,414,109276
2017-01-14,415,117866
2017-01-14,416,125596
2017-01-14,849,102196
2017-01-14,855,101200
2017-01-14,1359,104744
2017-01-14,2101,110177
2017-01-14,2404,136203
2017-01-14,2405,116195
2017-01-14,2438,157334
2017-01-14,2487,116133
2017-01-14,2816,82733
2017-01-14,2929,98820
2017-01-14,3060,106588
2017-01-14,3357,99954
2017-01-14,3380,128668
2017-01-14,3386,126892
2017-01-14,3516,96281
2017-01-14,3519,111520
2017-01-14,4415,149008
2017-01-15,414,97834
2017-01-15,415,108367
2017-01-15,416,114765
2017-01-15,849,85951
2017-01-15,855,89776
2017-01-15,1359,92043
2017-01-15,2101,99090
2017-01-15,2404,129646
2017-01-15,2405,109520
2017-01-15,2438,145451
2017-01-15,2487,107896
2017-01-15,2816,73066
2017-01-15,2929,91887
2017-01-15,3060,98169
2017-01-15,3357,90428
2017-01-15,3380,114677
2017-01-15,3386,113229
2017-01-15,3516,88327
2017-01-15,3519,103550
2017-01-15,4415,137216
2017-01-16,414,105500
2017-01-16,415,123754
2017-01-16,416,131735
2017-01-16,849,114802
2017-01-16,855,123670
2017-01-16,1359,121720
2017-01-16,2101,108584
2017-01-16,2404,136491
2017-01-16,2405,118177
2017-01-16,2438,140347
2017-01-16,2487,117050
2017-01-16,2816,95193
2017-01-16,2929,104583
2017-01-16,3060,108734
2017-01-16,3357,115682
2017-01-16,3380,128039
2017-01-16,3386,128196
2017-01-16,3516,111339
2017-01-16,3519,122203
2017-01-16,4415,152146
2017-01-17,414,105549
2017-01-17,415,125386
2017-01-17,416,134265
2017-01-17,849,117308
2017-01-17,855,127683
2017-01-17,1359,123580
2017-01-17,2101,112979
2017-01-17,2404,139269
2017-01-17,2405,120206
2017-01-17,2438,141147
2017-01-17,2487,119923
2017-01-17,2816,97533
2017-01-17,2929,104114
2017-01-17,3060,111397
2017-01-17,3357,118384
2017-01-17,3380,132996
2017-01-17,3386,130938
2017-01-17,3516,111483
2017-01-17,3519,123783
2017-01-17,4415,154026
2017-01-18,414,109126
2017-01-18,415,128104
2017-01-18,416,136651
2017-01-18,849,135890
2017-01-18,855,130724
2017-01-18,1359,121938
2017-01-18,2101,117358
2017-01-18,2404,138538
2017-01-18,2405,124403
2017-01-18,2438,160117
2017-01-18,2487,123659
2017-01-18,2816,100431
2017-01-18,2929,104448
2017-01-18,3060,115349
2017-01-18,3357,120533
2017-01-18,3380,133356
2017-01-18,3386,131951
2017-01-18,3516,117400
2017-01-18,3519,129616
2017-01-18,4415,165107
2017-01-19,414,108501
2017-01-19,415,128130
2017-01-19,416,137044
2017-01-19,849,129448
2017-01-19,855,131137
2017-01-19,1359,124309
2017-01-19,2101,119653
2017-01-19,2404,140951
2017-01-19,2405,124795
2017-01-19,2438,152188
2017-01-19,2487,124879
2017-01-19,2816,104607
2017-01-19,2929,105005
2017-01-19,3060,117052
2017-01-19,3357,124993
2017-01-19,3380,138096
2017-01-19,3386,136580
2017-01-19,3516,120684
2017-01-19,3519,130844
2017-01-19,4415,162094
2017-01-20,414,116085
2017-01-20,415,129325
2017-01-20,416,143262
2017-01-20,849,126584
2017-01-20,855,124159
2017-01-20,1359,125533
2017-01-20,2101,121833
2017-01-20,2404,140814
2017-01-20,2405,122751
2017-01-20,2438,179181
2017-01-20,2487,127780
2017-01-20,2816,100343
2017-01-20,2929,105445
2017-01-20,3060,120221
2017-01-20,3357,126005
2017-01-20,3380,136538
2017-01-20,3386,137218
2017-01-20,3516,123266
2017-01-20,3519,131280
2017-01-20,4415,166120
2017-01-21,414,103098
2017-01-21,415,119801
2017-01-21,416,127444
2017-01-21,849,105309
2017-01-21,1359,106847
2017-01-21,2101,112331
2017-01-21,2404,135939
2017-01-21,2405,117956
2017-01-21,2438,152448
2017-01-21,2487,116580
2017-01-21,2816,88167
2017-01-21,2929,107565
2017-01-21,3060,110827
2017-01-21,3357,104706
2017-01-21,3380,131906
2017-01-21,3386,122170
2017-01-21,3516,104633
2017-01-21,3519,117932
2017-01-21,4415,152619
2017-01-22,414,93574
2017-01-22,415,109292
2017-01-22,416,117676
2017-01-22,849,85248
2017-01-22,1359,97909
2017-01-22,2101,102137
2017-01-22,2404,131183
2017-01-22,2405,112707
2017-01-22,2438,134061
2017-01-22,2487,108529
2017-01-22,2816,66452
2017-01-22,2929,100397
2017-01-22,3060,98476
2017-01-22,3357,93918
2017-01-22,3380,123376
2017-01-22,3386,128066
2017-01-22,3516,90644
2017-01-22,3519,101893
2017-01-22,4415,144136
2017-01-23,414,106737
2017-01-23,415,123758
2017-01-23,416,133027
2017-01-23,849,115525
2017-01-23,1359,123489
2017-01-23,2101,111706
2017-01-23,2404,139659
2017-01-23,2405,128401
2017-01-23,2438,142814
2017-01-23,2487,118511
2017-01-23,2816,100644
2017-01-23,2929,113869
2017-01-23,3060,111399
2017-01-23,3357,121896
2017-01-23,3380,131961
2017-01-23,3386,122136
2017-01-23,3516,114564
2017-01-23,3519,124859
2017-01-23,4415,157655
2017-01-24,414,110855
2017-01-24,415,127457
2017-01-24,416,135590
2017-01-24,849,133729
2017-01-24,855,69030
2017-01-24,1359,125614
2017-01-24,2101,118842
2017-01-24,2404,143121
2017-01-24,2405,133763
2017-01-24,2438,155537
2017-01-24,2487,122063
2017-01-24,2816,105883
2017-01-24,2929,114552
2017-01-24,3060,114821
2017-01-24,3357,126213
2017-01-24,3380,136454
2017-01-24,3386,123227
2017-01-24,3516,118785
2017-01-24,3519,128632
2017-01-24,4415,164609
2017-01-25,414,115616
2017-01-25,415,132710
2017-01-25,416,141694
2017-01-25,849,137809
2017-01-25,855,133680
2017-01-25,1359,131475
2017-01-25,2101,123478
2017-01-25,2404,145879
2017-01-25,2405,128609
2017-01-25,2438,159333
2017-01-25,2487,128858
2017-01-25,2816,110294
2017-01-25,2929,118779
2017-01-25,3060,119816
2017-01-25,3357,133635
2017-01-25,3380,142814
2017-01-25,3386,141225
2017-01-25,3516,125217
2017-01-25,3519,133286
2017-01-25,4415,167127
2017-01-26,414,95547
2017-01-26,415,108427
2017-01-26,416,114424
2017-01-26,849,81871
2017-01-26,855,87389
2017-01-26,1359,86765
2017-01-26,2101,91946
2017-01-26,2404,123989
2017-01-26,2405,107825
2017-01-26,2438,142185
2017-01-26,2487,102447
2017-01-26,2816,73413
2017-01-26,2929,92546
2017-01-26,3060,93690
2017-01-26,3357,88427
2017-01-26,3380,104680
2017-01-26,3386,108984
2017-01-26,3516,86907
2017-01-26,3519,99081
2017-01-26,4415,134721
2017-01-27,414,113081
2017-01-27,415,127033
2017-01-27,416,135607
2017-01-27,849,117670
2017-01-27,855,117480
2017-01-27,1359,120802
2017-01-27,2101,112772
2017-01-27,2404,139928
2017-01-27,2405,118886
2017-01-27,2438,142062
2017-01-27,2487,117734
2017-01-27,2816,94821
2017-01-27,2929,114263
2017-01-27,3060,113425
2017-01-27,3357,113274
2017-01-27,3380,130520
2017-01-27,3386,133726
2017-01-27,3516,112123
2017-01-27,3519,124649
2017-01-27,4415,157288
2017-01-28,414,103364
2017-01-28,415,116422
2017-01-28,416,125536
2017-01-28,849,97051
2017-01-28,855,102065
2017-01-28,1359,103664
2017-01-28,2101,103428
2017-01-28,2404,132796
2017-01-28,2405,116070
2017-01-28,2438,142251
2017-01-28,2487,113386
2017-01-28,2816,86352
2017-01-28,2929,104962
2017-01-28,3060,104666
2017-01-28,3357,101315
2017-01-28,3380,122322
2017-01-28,3386,127736
2017-01-28,3516,95770
2017-01-28,3519,111082
2017-01-28,4415,146060
2017-01-29,414,91612
2017-01-29,415,106308
2017-01-29,416,113469
2017-01-29,849,84979
2017-01-29,855,88135
2017-01-29,1359,94907
2017-01-29,2101,96779
2017-01-29,2404,130785
2017-01-29,2405,113424
2017-01-29,2438,133665
2017-01-29,2487,105903
2017-01-29,2816,79557
2017-01-29,2929,102949
2017-01-29,3060,97143
2017-01-29,3357,95504
2017-01-29,3380,113333
2017-01-29,3386,115326
2017-01-29,3516,88934
2017-01-29,3519,100720
2017-01-29,4415,136742
2017-01-30,414,106321
2017-01-30,415,124799
2017-01-30,416,134143
2017-01-30,849,116625
2017-01-30,855,127182
2017-01-30,1359,119834
2017-01-30,2101,111139
