scats_site,time_bin,avg_15m_volume
414,04:45,12.531992240353423
414,05:00,16.356217511040136
414,05:15,23.398764808447538
414,05:30,29.673210067606092
414,05:45,34.41094997555809
414,06:00,41.78365650969529
414,06:15,48.74670446953773
414,06:30,51.239559401020024
414,06:45,50.3869295958279
414,07:00,51.89778357235984
414,07:15,56.7518741851369
414,07:30,59.34496414602347
414,07:45,61.393620144166476
414,08:00,62.41623992954761
414,08:15,64.50212738209738
414,08:30,65.86548239895697
414,08:45,66.14644126373447
414,09:00,65.7453129835649
414,09:15,66.1707523659049
414,09:30,66.11367190044955
414,09:45,66.21208567472921
414,10:00,64.95429753008027
414,10:15,66.03651191561401
414,10:30,66.1737828203083
414,10:45,66.23000260552371
414,11:00,65.44601458713207
414,11:15,66.84696552734852
414,11:30,67.76310344265767
414,11:45,68.03561710794297
414,12:00,68.01785801573982
414,12:15,68.85334201742245
414,12:30,68.65006841282252
414,12:45,68.19330891330891
414,13:00,67.62652426615438
414,13:15,68.37259689733196
414,13:30,68.7072952287901
414,13:45,68.47882211225419
414,14:00,68.53582889442734
414,14:15,70.2487732511697
414,14:30,71.87249274322429
414,14:45,72.49494817808487
414,15:00,74.06650262360264
414,15:15,75.05043084491211
414,15:30,75.68980282974324
414,15:45,75.63291036145364
414,16:00,76.23024043787059
414,16:15,76.20547655117366
414,16:30,76.49758918390617
414,16:45,76.00584652465638
414,17:00,77.1112702649912
414,17:15,76.96036734295112
414,17:30,76.11813267333181
414,17:45,75.12004170264062
414,18:00,73.871799048674
414,18:15,71.25548752686771
414,18:30,67.2087507533923
414,18:45,62.801029131588805
414,19:00,58.14009701152419
414,19:15,54.81164305487705
414,19:30,51.01005941238708
414,19:45,47.82277037374955
414,20:00,45.59770433534965
414,20:15,44.93787199347737
414,20:30,43.39292471294363
414,20:45,42.59913096035415
414,21:00,42.801522477783585
414,21:15,43.279775134004446
414,21:30,42.11184554973822
414,21:45,40.766080628015374
414,22:00,39.42755744541663
414,22:15,38.19381871048892
414,22:30,34.4577246135242
414,22:45,30.937127362420163
414,23:00,28.2114492848279
414,23:15,26.82312136841418
414,23:30,23.842278096358378
414,23:45,21.048682403714118
415,00:00,16.864075613134524
415,00:15,15.401760391198044
415,00:30,12.915978701577842
415,00:45,11.422323217514538
415,01:00,9.796727829742855
415,01:15,8.827645162340835
415,01:30,7.907142159575507
415,01:45,7.170211031018624
415,02:00,6.889781653683471
415,02:15,6.17219516977679
415,02:30,5.708298612813097
415,02:45,5.403057395503638
415,03:00,5.070752025562022
415,03:15,5.31368393596557
415,03:30,5.546428222099051
415,03:45,5.601637152268206
415,04:00,6.06136089465619
415,04:15,7.412314709236032
415,04:30,9.229687449076035
415,04:45,10.736406580876364
415,05:00,13.904858826977563
415,05:15,20.00727562746183
415,05:30,26.40912790129887
415,05:45,31.489290015951042
415,06:00,39.01766008008073
415,06:15,47.81213581171262
415,06:30,52.33329535466649
415,06:45,51.82287137902399
415,07:00,52.798872762221244
415,07:15,59.34781475508642
415,07:30,62.81339455815544
415,07:45,65.64512767066181
415,08:00,66.71125911933298
415,08:15,69.28383923918707
415,08:30,70.26356500781657
415,08:45,70.43144215737364
415,09:00,67.59499934887356
415,09:15,68.13595520250033
415,09:30,67.80671311368668
415,09:45,68.6308090341057
415,10:00,66.66571205415256
415,10:15,67.65989228240883
415,10:30,68.0457474855971
415,10:45,68.83648259362336
415,11:00,67.78797695012372
415,11:15,69.66784981601485
415,11:30,70.68089507027344
415,11:45,71.44234807664132
415,12:00,70.95050246754728
415,12:15,71.78736979166666
415,12:30,71.80389443349995
415,12:45,71.56497037181741
415,13:00,70.97533697987889
415,13:15,71.58164510617524
415,13:30,71.91110134023809
415,13:45,71.84460548815242
415,14:00,71.39971017796375
415,14:15,72.85431153814837
415,14:30,73.71328728291681
415,14:45,74.70665059927045
415,15:00,76.16652005343238
415,15:15,76.46296085293399
415,15:30,75.87204477781935
415,15:45,75.28599104599104
415,16:00,76.08539424626757
415,16:15,75.82482298364124
415,16:30,75.7694813125967
415,16:45,75.29446543748779
415,17:00,76.74628882088678
415,17:15,76.52698169738814
415,17:30,75.53691646591575
415,17:45,74.1696601586035
415,18:00,72.77928551647743
415,18:15,71.07982283304294
415,18:30,67.4684788801172
415,18:45,64.36074456141493
415,19:00,59.787187963068504
415,19:15,57.02569572226474
415,19:30,52.830454952388706
415,19:45,49.33967855921578
415,20:00,46.68463594289812
415,20:15,45.8634912360722
415,20:30,43.89589170521926
415,20:45,43.46207560406572
415,21:00,44.24303061957303
415,21:15,44.52489064438206
415,21:30,42.91381901339432
415,21:45,40.890195117968815
415,22:00,39.918296648528525
415,22:15,38.02902452156037
415,22:30,33.674530533666164
415,22:45,29.43823083321102
415,23:00,26.83337408910843
415,23:15,25.04302179618852
415,23:30,21.805420929815114
415,23:45,19.19962445913952
416,00:00,16.983171120731747
416,00:15,15.642395533199851
416,00:30,13.015423160771808
416,00:45,11.582519849017311
416,01:00,9.875628692807267
416,01:15,8.858234557663854
416,01:30,7.940496324725167
416,01:45,7.214994217958532
416,02:00,6.898846900331088
416,02:15,6.198349129704246
416,02:30,5.721537984698455
416,02:45,5.426356336628825
416,03:00,5.1038191788846765
416,03:15,5.343734231814705
416,03:30,5.59077805104484
416,03:45,5.660748896525889
416,04:00,6.130014484026885
416,04:15,7.421139930075616
416,04:30,9.398710580727089
416,04:45,10.939527087503459
416,05:00,14.177726082217632
416,05:15,20.53034863101726
416,05:30,27.035359205923033
416,05:45,31.88478257330316
416,06:00,38.994013437230564
416,06:15,48.30985342681915
416,06:30,53.28902486655383
416,06:45,52.81063912958499
416,07:00,54.02352692163663
416,07:15,60.47639422138349
416,07:30,64.64677547965046
416,07:45,68.54614395677716
416,08:00,69.86939685328908
416,08:15,72.56577726406955
416,08:30,73.56402741822563
416,08:45,73.93921680371245
416,09:00,70.59558871440673
416,09:15,71.09420691002637
416,09:30,70.3898155991399
416,09:45,71.63558977196894
416,10:00,69.36151892965266
416,10:15,70.41302932656316
416,10:30,70.97393638656146
416,10:45,71.79232659971025
416,11:00,70.81960886486135
416,11:15,72.68316492829204
416,11:30,73.8480109471215
416,11:45,74.76082067661821
416,12:00,74.40827997458331
416,12:15,75.20498190473086
416,12:30,74.98399869643148
416,12:45,74.69422914088452
416,13:00,74.27792427645929
416,13:15,74.6133571951517
416,13:30,74.95240653026677
416,13:45,74.93622004977472
416,14:00,74.70443197527852
416,14:15,76.62756140036784
416,14:30,78.22103325841232
416,14:45,79.48881398983978
416,15:00,81.64136381398984
416,15:15,80.85651997071504
416,15:30,79.83691391956285
416,15:45,78.75179452121685
416,16:00,79.40895551540602
416,16:15,79.28578633952687
416,16:30,79.93182779603657
416,16:45,78.94824417299654
416,17:00,81.31569185715448
416,17:15,80.2392451232618
416,17:30,78.67817513260226
416,17:45,77.5238033256321
416,18:00,76.09655262215567
416,18:15,74.090966796875
416,18:30,70.16206234543797
416,18:45,66.61033047098621
416,19:00,61.477589123080925
416,19:15,58.25948893229167
416,19:30,54.12934231069477
416,19:45,50.55598776081508
416,20:00,47.27389074330375
416,20:15,46.50066705713914
416,20:30,44.50132647580606
416,20:45,43.88669003178743
416,21:00,44.77293544338869
416,21:15,45.00063573827144
416,21:30,43.39254135534601
416,21:45,41.34849424124768
416,22:00,40.31286201439084
416,22:15,38.32035196350008
416,22:30,34.02801042854815
416,22:45,29.753672997361306
416,23:00,27.10743720884777
416,23:15,25.224746734421316
416,23:30,21.941092985318107
416,23:45,19.36319292635975
538,00:00,13.779786627575536
538,00:15,12.061568288828427
538,00:30,10.115054621233089
538,00:45,8.867777343495538
538,01:00,7.7633919843597265
538,01:15,6.941409175267802
538,01:30,6.278166493100755
538,01:45,5.5059950475693995
538,02:00,5.329070355447531
538,02:15,4.721602218959047
538,02:30,4.529429032731542
538,02:45,4.196398332682037
538,03:00,4.098961216581459
538,03:15,4.008362210617079
538,03:30,4.167336380939986
538,03:45,4.105318854500757
538,04:00,4.309551320650317
538,04:15,5.097582417582418
538,04:30,6.743285039882793
538,04:45,7.776658584609376
538,05:00,10.069228016526237
538,05:15,14.40333783366137
538,05:30,21.454813103874557
538,05:45,24.84834886103117
538,06:00,31.295822967985302
538,06:15,41.777571825764596
538,06:30,50.241045152268995
538,06:45,50.465416883454736
538,07:00,49.788348946135834
538,07:15,53.88019647387938
538,07:30,58.30139928408721
538,07:45,62.01511576823574
538,08:00,61.07803980925411
538,08:15,63.08662468062946
538,08:30,66.2763575415358
538,08:45,67.95384565309378
538,09:00,64.01337716443172
538,09:15,62.45163339087386
538,09:30,61.426466757830305
538,09:45,60.59511210251233
538,10:00,57.96934123546843
538,10:15,59.03861311966647
538,10:30,59.11647449677545
538,10:45,59.888150175987484
538,11:00,59.24092812566196
538,11:15,60.957398956975226
538,11:30,62.4725432348291
538,11:45,63.47737316743041
538,12:00,63.016637035345546
538,12:15,64.2362012193134
538,12:30,63.73820589338421
538,12:45,63.70855008887657
538,13:00,62.52768586285025
538,13:15,63.813880331850115
538,13:30,63.7135523613963
538,13:45,63.30576061272713
538,14:00,63.02040982538441
538,14:15,65.35105134474328
538,14:30,65.8112598438035
538,14:45,67.31958611699527
538,15:00,69.42031749136189
538,15:15,72.00469322903936
538,15:30,72.13239510033881
538,15:45,71.91789487413591
538,16:00,71.81333181106471
538,16:15,73.78153479955003
538,16:30,72.80833741230217
538,16:45,73.97631909650254
538,17:00,74.56434900380204
538,17:15,78.55216696038117
538,17:30,76.75284396492715
538,17:45,73.74878179951435
538,18:00,68.88854307549414
538,18:15,66.31503167907226
538,18:30,61.38726017134108
538,18:45,56.523072663007184
538,19:00,51.292134282410046
538,19:15,48.402188069809846
538,19:30,43.72642645574977
538,19:45,41.565271196652176
538,20:00,38.9623572720017
538,20:15,38.304953560371516
538,20:30,36.88058387017858
538,20:45,36.92485803798708
538,21:00,36.828912358596824
538,21:15,36.96286433145994
538,21:30,35.67189565955502
538,21:45,33.5625357218675
538,22:00,33.04738879722953
538,22:15,30.94946178598847
538,22:30,26.91928295048244
538,22:45,23.392052223582212
538,23:00,21.628597063621534
538,23:15,19.725000815634075
538,23:30,16.976381934136914
538,23:45,15.222872227744553
725,00:00,7.84458148903367
725,00:15,7.099765706784534
725,00:30,5.87640020577839
725,00:45,4.9810209750661185
725,01:00,4.3151877246704835
725,01:15,3.8330360863405284
725,01:30,3.4803164029975022
725,01:45,3.007007509240212
725,02:00,2.775864377280182
725,02:15,2.568968697080965
725,02:30,2.44769573296282
725,02:45,2.335088896343509
725,03:00,2.3053788994510644
725,03:15,2.3604871584103604
725,03:30,2.4690323228267417
725,03:45,2.4276194622107625
725,04:00,2.8012583024598645
725,04:15,3.5535815567343945
725,04:30,4.210489533761523
725,04:45,5.160499991677901
725,05:00,7.55040781408329
725,05:15,11.63263716227416
725,05:30,16.34782824276081
725,05:45,21.534019902800278
725,06:00,32.04930891556715
725,06:15,44.294142901963376
725,06:30,51.66876320655045
725,06:45,54.70873642156701
725,07:00,55.83523929138022
725,07:15,60.20472180947664
725,07:30,63.26951267828843
725,07:45,66.11606303110304
725,08:00,64.74416838629797
725,08:15,65.85195332486094
725,08:30,64.56716344011487
725,08:45,62.35781255158298
725,09:00,58.72815325721074
725,09:15,58.67477901693515
725,09:30,58.14574009545357
725,09:45,56.74952520932076
725,10:00,53.9287224902518
725,10:15,55.354814729156
725,10:30,55.49564455610837
725,10:45,55.13409917355372
725,11:00,54.78350634752711
725,11:15,57.06404951838734
725,11:30,58.252083713068984
725,11:45,58.80248815558427
725,12:00,58.76908813985829
725,12:15,59.52857544812063
725,12:30,58.773858199937095
725,12:45,58.04085783260028
725,13:00,57.758402909812354
725,13:15,58.13582432857309
725,13:30,58.07813482476752
725,13:45,58.149369560181356
725,14:00,58.148639264574584
725,14:15,60.56145547208525
725,14:30,63.52698591176665
725,14:45,66.09273733785012
725,15:00,69.61228638482135
725,15:15,74.32817378376146
725,15:30,75.74870795700345
725,15:45,77.5256611440559
725,16:00,77.91059920018508
725,16:15,77.56885554710995
725,16:30,77.30479825517993
725,16:45,76.68520078629598
725,17:00,76.70469033856317
725,17:15,78.38400502529177
725,17:30,75.76674273241393
725,17:45,73.43248331901962
725,18:00,69.01238257194274
725,18:15,65.05732158183139
725,18:30,57.883974708203326
725,18:45,49.64319086061447
725,19:00,41.714009773492705
725,19:15,37.71972838567912
725,19:30,33.054575168793434
725,19:45,30.230806070714912
725,20:00,28.311175751165173
725,20:15,27.282453472612474
725,20:30,25.936083326444574
725,20:45,25.40541882520399
725,21:00,24.933998477778882
725,21:15,24.774309465456714
725,21:30,22.827369222871717
725,21:45,21.258631564969125
725,22:00,20.28817354097219
725,22:15,18.80778032036613
725,22:30,16.50974144511932
725,22:45,14.777287578989268
725,23:00,13.247584961309672
725,23:15,11.865908073050575
725,23:30,10.29143046577159
725,23:45,9.060559804881287
849,00:00,19.023850085178875
849,00:15,17.406678250606518
849,00:30,15.412961567445365
849,00:45,14.08014216922724
849,01:00,12.841022362122107
849,01:15,11.94662300450266
849,01:30,11.20563698226788
849,01:45,10.454228064711764
849,02:00,9.874080640924612
849,02:15,9.35060460384912
849,02:30,8.928681661467738
849,02:45,8.589846567438201
849,03:00,8.221561594024864
849,03:15,8.003012985311697
849,03:30,8.203768580970467
849,03:45,8.190420024900073
849,04:00,8.618789595167549
849,04:15,8.989880630741268
849,04:30,10.358516551079632
849,04:45,11.666885052576408
849,05:00,13.40045148942435
849,05:15,17.291620312806753
849,05:30,23.616297701187012
849,05:45,28.151440383012794
849,06:00,34.07998363338789
849,06:15,43.61712788603242
849,06:30,54.17195066090826
849,06:45,58.23266193636988
849,07:00,60.083026825560296
849,07:15,66.67100402131625
849,07:30,72.14859076641382
849,07:45,77.67935333966031
849,08:00,77.81165728498495
849,08:15,81.69307772834337
849,08:30,82.93277173468553
849,08:45,82.30704322087946
849,09:00,76.48726583188936
849,09:15,73.73292686913597
849,09:30,71.44619761604997
849,09:45,72.67847331240188
849,10:00,69.05718350394088
849,10:15,70.0187802643633
849,10:30,69.98899409638751
849,10:45,71.20020280326447
849,11:00,70.63716799685987
849,11:15,72.43803383840037
849,11:30,74.14581493474634
849,11:45,75.18916041537
849,12:00,74.76560991178252
849,12:15,76.14726767015706
849,12:30,75.68680140741347
849,12:45,75.5877528972697
849,13:00,74.58487012348914
849,13:15,75.10325313619339
849,13:30,74.93821180782825
849,13:45,74.86833019716927
849,14:00,74.5314565203167
849,14:15,76.60482444648238
849,14:30,77.59503618087162
849,14:45,79.00214525505609
849,15:00,81.22776604626037
849,15:15,85.4547344980597
849,15:30,85.15512864606364
849,15:45,85.98462421113024
849,16:00,85.6015829837441
849,16:15,87.1691204166189
849,16:30,87.2438569206843
849,16:45,88.26784924573731
849,17:00,89.8472788614291
849,17:15,94.08564169808228
849,17:30,90.77042221202386
849,17:45,87.28129966738214
849,18:00,80.3536836935167
849,18:15,76.12588385491685
849,18:30,68.8804333595182
849,18:45,64.40222018468793
849,19:00,58.878859818592616
849,19:15,55.69229005257899
849,19:30,50.79982978166225
849,19:45,48.38944472645696
849,20:00,45.74466377262675
849,20:15,44.719585128868935
849,20:30,43.07826842381327
849,20:45,42.49045632248103
849,21:00,42.26777006058815
849,21:15,41.90399618941248
849,21:30,40.18024297621201
849,21:45,38.36589292461354
849,22:00,36.83302390536433
849,22:15,35.12925672459915
849,22:30,32.13011763159624
849,22:45,29.024274155164207
849,23:00,26.81855433535486
849,23:15,24.509002361275087
849,23:30,22.787155511811022
849,23:45,20.805612077453233
855,00:00,12.519307633326264
855,00:15,10.566153193433635
855,00:30,9.254170675624989
855,00:45,7.777396924884928
855,01:00,6.707505104124133
855,01:15,5.851337020540682
855,01:30,5.283203156847718
855,01:45,5.123675488579406
855,02:00,4.642645687836313
855,02:15,4.18562228251986
855,02:30,4.065045959934039
855,02:45,3.8925910832178663
855,03:00,3.950267327378236
855,03:15,3.943082012090795
855,03:30,4.436148544053187
855,03:45,4.489559051267422
855,04:00,5.52585799684003
855,04:15,6.859560536217484
855,04:30,9.371638460410797
855,04:45,11.087482496987853
855,05:00,14.834022330002279
855,05:15,22.50644510269848
855,05:30,33.92192636958433
855,05:45,38.16417108818072
855,06:00,46.05693544711742
855,06:15,54.51592750463671
855,06:30,61.69750414890501
855,06:45,60.704893762405234
855,07:00,60.58855506005664
855,07:15,64.80339181667263
855,07:30,68.72674324016529
855,07:45,72.28972951847449
855,08:00,73.36639419006057
855,08:15,78.58933046902972
855,08:30,80.2420706602223
855,08:45,80.5845946033916
855,09:00,75.16760822493202
855,09:15,74.02753981954986
855,09:30,71.51394882986173
855,09:45,72.83127504969207
855,10:00,71.20994151094023
855,10:15,72.35867935597419
855,10:30,73.03219607523818
855,10:45,74.01372964169381
855,11:00,73.42964676746611
855,11:15,75.22332898597979
855,11:30,75.94740273499258
855,11:45,77.04783636215467
855,12:00,76.79908750203683
855,12:15,77.54301872646968
855,12:30,76.45279207662736
855,12:45,76.10611293948972
855,13:00,75.29255934440118
855,13:15,75.61775099747578
855,13:30,75.0806249287262
855,13:45,75.84365584743416
855,14:00,75.47939898093735
855,14:15,77.5024517390242
855,14:30,78.87258781572133
855,14:45,80.82747338607285
855,15:00,82.1795556278994
855,15:15,85.10485446376245
855,15:30,87.45141443406361
855,15:45,89.64152663800964
855,16:00,86.64657208476537
855,16:15,87.8938951829815
855,16:30,87.23871598500897
855,16:45,87.89867166490099
855,17:00,88.28445776460241
855,17:15,91.113414991693
855,17:30,88.4039088478842
855,17:45,84.71817959781812
855,18:00,79.221806102843
855,18:15,73.89309293643936
855,18:30,68.14225655064529
855,18:45,63.00316254503366
855,19:00,56.78638356119739
855,19:15,53.47059973924381
855,19:30,48.995667187907216
855,19:45,45.749107797604495
855,20:00,42.806651891927125
855,20:15,40.522644617316566
855,20:30,38.60829432965313
855,20:45,37.96816555869526
855,21:00,37.52652374810195
855,21:15,35.70911319983654
855,21:30,34.268680860798376
855,21:45,32.18759297098488
855,22:00,30.76436452799346
855,22:15,28.54731286458929
855,22:30,25.58136725064085
855,22:45,22.2375539004312
855,23:00,20.207434992813276
855,23:15,17.48524873875492
855,23:30,16.56147079464038
855,23:45,14.547059879555432
948,00:00,12.835034595034594
948,00:15,11.843957189632984
948,00:30,10.38912937347437
948,00:45,9.469683655536029
948,01:00,8.612621122058464
948,01:15,7.829741204027522
948,01:30,7.304299047185458
948,01:45,6.758630239642898
948,02:00,6.239335062562195
948,02:15,5.901290143693627
948,02:30,5.532489121400284
948,02:45,5.181507406804493
948,03:00,4.906893522886236
948,03:15,4.775542072645054
948,03:30,4.95139803835456
948,03:45,5.023131643632693
948,04:00,4.755922936735225
948,04:15,5.229721593960004
948,04:30,6.389090553936809
948,04:45,6.942496379582472
948,05:00,8.418317556357959
948,05:15,12.300445658892034
948,05:30,18.245063595849192
948,05:45,21.520851631371784
948,06:00,25.22553246880034
948,06:15,33.76892663640357
948,06:30,41.44833531220012
948,06:45,41.53893716033714
948,07:00,41.41698131632055
948,07:15,47.08607257290633
948,07:30,51.69984227898733
948,07:45,55.64811078204836
948,08:00,56.868994922536125
948,08:15,59.08427030281335
948,08:30,58.590270094370325
948,08:45,57.14135350577517
948,09:00,52.831692993444065
948,09:15,51.642032144716296
948,09:30,50.62140091746104
948,09:45,50.364698416830734
948,10:00,48.8034080921845
948,10:15,50.099851842203805
948,10:30,51.651971326164876
948,10:45,52.615062693372415
948,11:00,52.42824111766047
948,11:15,54.40408927989573
948,11:30,56.12148664722272
948,11:45,56.999902243511414
948,12:00,58.647422109242605
948,12:15,59.84750289036166
948,12:30,60.83402280130293
948,12:45,60.70446729794482
948,13:00,60.82090159929644
948,13:15,61.912074303405575
948,13:30,61.92727124715076
948,13:45,61.765182713436964
948,14:00,64.4277640237149
948,14:15,65.60931520234509
948,14:30,68.52945582440486
948,14:45,69.09560428818143
948,15:00,71.46686423291106
948,15:15,72.05488479562614
948,15:30,75.0372285923396
948,15:45,74.36728781837415
948,16:00,77.69086380360108
948,16:15,77.69080875170931
948,16:30,77.44255727987755
948,16:45,75.45792353286002
948,17:00,79.14080515927301
948,17:15,79.24987776655041
948,17:30,75.1149238182055
948,17:45,70.5306651028686
948,18:00,66.27427204218819
948,18:15,61.16823114090029
948,18:30,53.78008231255998
948,18:45,47.05706893184925
948,19:00,42.08184925931955
948,19:15,38.64533672007295
948,19:30,34.81822470959555
948,19:45,32.11702647259939
948,20:00,30.69769751840031
948,20:15,30.14626996922175
948,20:30,28.90691424383093
948,20:45,28.26718067418661
948,21:00,28.44543037499796
948,21:15,28.660583703316792
948,21:30,27.269368781601695
948,21:45,25.11700982151597
948,22:00,24.666410967847234
948,22:15,24.012317079139272
948,22:30,22.04344350549773
948,22:45,19.28464498874792
948,23:00,17.943526417956708
948,23:15,17.112712099232287
948,23:30,15.134153304079735
948,23:45,13.510655630865484
1359,00:00,17.75923997917751
1359,00:15,16.766339630009274
1359,00:30,15.206985180485741
1359,00:45,14.181723492554317
1359,01:00,13.26080164038471
1359,01:15,12.61885805277525
1359,01:30,12.009862702087903
1359,01:45,11.583085256942072
1359,02:00,11.007349586076527
1359,02:15,10.87035678776914
1359,02:30,10.67711031819737
1359,02:45,10.708620044572413
1359,03:00,10.284228149737489
1359,03:15,10.351970103176537
1359,03:30,10.458022342553296
1359,03:45,10.796968514181629
1359,04:00,10.81492013454445
1359,04:15,11.809203470800428
1359,04:30,13.682207591644314
1359,04:45,15.279523592876641
1359,05:00,15.774236020806242
1359,05:15,19.78965337842232
1359,05:30,27.855359812780343
1359,05:45,32.58917637122578
1359,06:00,33.00994006724163
1359,06:15,43.301591684261815
1359,06:30,56.777505278544744
1359,06:45,60.97274646743544
1359,07:00,57.18249005116544
1359,07:15,64.0101152784543
1359,07:30,66.73379332738047
1359,07:45,70.43487514418938
1359,08:00,68.53846278869439
1359,08:15,70.56322960361591
1359,08:30,71.61710357380832
1359,08:45,73.19892411954949
1359,09:00,69.9070099910649
1359,09:15,71.12824095132888
1359,09:30,73.0260677371124
1359,09:45,74.51411722659043
1359,10:00,71.84736098250401
1359,10:15,73.82374059814481
1359,10:30,75.81240960135212
1359,10:45,77.62501827871382
1359,11:00,77.0754839653463
1359,11:15,79.02679573741153
1359,11:30,80.86265111139997
1359,11:45,81.65799564553342
1359,12:00,81.28843902439024
1359,12:15,82.57785433390751
1359,12:30,82.94765436918472
1359,12:45,82.72410876919074
1359,13:00,81.69809418498764
1359,13:15,82.27234582357534
1359,13:30,82.37951444785925
1359,13:45,82.26470492549939
1359,14:00,81.84487804878049
1359,14:15,82.83443945604789
1359,14:30,83.1483156302357
1359,14:45,83.7589918699187
1359,15:00,83.12611821346086
1359,15:15,84.01205779932958
1359,15:30,84.73993591516079
1359,15:45,85.12076343578646
1359,16:00,84.48159843737284
1359,16:15,85.90612789789007
1359,16:30,85.22688282305451
1359,16:45,85.0766775764089
1359,17:00,85.28165437765516
1359,17:15,86.79359830591301
1359,17:30,85.59121115382109
1359,17:45,83.78590125022355
1359,18:00,80.94791412737881
1359,18:15,78.3430554878148
1359,18:30,71.90248183724219
1359,18:45,65.43665934780842
1359,19:00,58.94386775568644
1359,19:15,55.71810605813992
1359,19:30,50.37044445528614
1359,19:45,46.51874501894833
1359,20:00,43.68563346393328
1359,20:15,42.732596325800685
1359,20:30,40.93466209295898
1359,20:45,40.249576822916666
1359,21:00,39.69337786104097
1359,21:15,39.95513875535711
1359,21:30,37.40277664486027
1359,21:45,35.09282301332333
1359,22:00,33.31681424587838
1359,22:15,31.920114099429505
1359,22:30,29.360743916154586
1359,22:45,26.602891558409805
1359,23:00,24.48060510125818
1359,23:15,22.875324209255666
1359,23:30,20.929210607814053
1359,23:45,19.183602338800306
2100,00:00,18.06562729029249
2100,00:15,16.555294392211774
2100,00:30,14.52209705372617
2100,00:45,12.698773496867084
2100,01:00,11.474247279524668
2100,01:15,10.57145476365091
2100,01:30,9.65352662484986
2100,01:45,8.773290423704792
2100,02:00,8.065681115843983
2100,02:15,7.625515916116635
2100,02:30,7.095794782724874
2100,02:45,6.672939411617635
2100,03:00,6.574736771957883
2100,03:15,6.52193033599307
2100,03:30,6.417709704838253
2100,03:45,6.411194241247729
2100,04:00,6.657542913274395
2100,04:15,7.36226641550951
2100,04:30,8.237235284308822
2100,04:45,9.15947154200307
2100,05:00,11.171520981644187
2100,05:15,15.799324369300406
2100,05:30,21.789457033916648
2100,05:45,27.165074557315936
2100,06:00,34.567301455301454
2100,06:15,42.44312283737024
2100,06:30,47.31335485373889
2100,06:45,45.97140144575103
2100,07:00,47.20845201805673
2100,07:15,50.88168624970875
2100,07:30,53.27319682100668
2100,07:45,53.63680803496947
2100,08:00,52.721477743617164
2100,08:15,53.800708177445216
2100,08:30,54.55367297590261
2100,08:45,54.249962468097884
2100,09:00,52.48288134743596
2100,09:15,53.79058045996195
2100,09:30,54.89715229467995
2100,09:45,55.18617509981124
2100,10:00,53.39112096559082
2100,10:15,54.028702544847725
2100,10:30,53.94839581560639
2100,10:45,54.31662854948834
2100,11:00,54.068494524784754
2100,11:15,54.45718582887701
2100,11:30,55.370392648287385
2100,11:45,56.02832648150005
2100,12:00,56.036146994435065
2100,12:15,57.240624843538775
2100,12:30,57.49295210769513
2100,12:45,57.132440600424104
2100,13:00,56.65172102961306
2100,13:15,56.70711199346024
2100,13:30,56.92987688052913
2100,13:45,56.709803463189004
2100,14:00,56.577283645826384
2100,14:15,58.101727735581335
2100,14:30,58.87684301821336
2100,14:45,59.399222737432034
2100,15:00,59.80493781882439
2100,15:15,59.92082868419738
2100,15:30,60.20665312510406
2100,15:45,60.026487747957994
2100,16:00,60.12495831943981
2100,16:15,61.43683051356492
2100,16:30,61.78716379583465
2100,16:45,62.40885746681785
2100,17:00,62.66534953900532
2100,17:15,63.65264228659096
2100,17:30,63.548680376321705
2100,17:45,63.137728144012
2100,18:00,61.94620574760516
2100,18:15,61.37253626813407
2100,18:30,59.646693526904635
2100,18:45,57.25005416395847
2100,19:00,52.48792922477133
2100,19:15,50.0527
2100,19:30,46.683318882145
2100,19:45,43.462769949137
2100,20:00,40.55903304916501
2100,20:15,40.39228252887376
2100,20:30,39.74847014489854
2100,20:45,38.569966781845196
2100,21:00,38.026994971852396
2100,21:15,38.937542827536646
2100,21:30,38.23389224757006
2100,21:45,37.335288514563594
2100,22:00,36.08701246616089
2100,22:15,35.229245377645526
2100,22:30,32.488103387821205
2100,22:45,29.78125156320344
2100,23:00,27.62877714628577
2100,23:15,25.507453229732885
2100,23:30,22.392515578659737
2100,23:45,19.95366312878018
2101,00:00,22.80918918918919
2101,00:15,21.15832388814643
2101,00:30,19.058935875333805
2101,00:45,16.853586448006215
2101,01:00,15.441131227073718
2101,01:15,14.303012394042755
2101,01:30,13.305978462681026
2101,01:45,12.1942826266822
2101,02:00,11.265396341463415
2101,02:15,10.609207727001957
2101,02:30,10.015235644637054
2101,02:45,9.374362697099638
2101,03:00,9.155366850119863
2101,03:15,9.103525678891495
2101,03:30,8.742589966916482
2101,03:45,8.537347200648343
2101,04:00,8.46619151123018
2101,04:15,9.054468285781656
2101,04:30,9.898990579868894
2101,04:45,10.94738082809948
2101,05:00,13.063999192014409
2101,05:15,18.218761574463787
2101,05:30,24.762416242971145
2101,05:45,31.1946632996633
2101,06:00,41.89559496567506
2101,06:15,50.929539295392956
2101,06:30,56.49118205813621
2101,06:45,55.731091163245026
2101,07:00,55.128586341594826
2101,07:15,60.16604116528383
2101,07:30,63.1054287829833
2101,07:45,64.45333513321971
2101,08:00,63.5813639888076
2101,08:15,65.17371501830266
2101,08:30,66.25848770629841
2101,08:45,66.23476702508961
2101,09:00,63.43644626144542
2101,09:15,64.10156672069152
2101,09:30,64.2072706991837
2101,09:45,64.26594034951194
