database_name,source_file_id,detector_day_rows,min_count_date,max_count_date,distinct_scats_sites,total_volume_24hour_sum
scats,2276,99942,2020-04-27,2020-04-27,4204,87317637.0
scats,2277,99942,2020-04-28,2020-04-28,4204,91389623.0
scats,2278,99942,2020-04-29,2020-04-29,4204,90479554.0
scats,2273,99918,2020-04-24,2020-04-24,4203,96656373.0
scats,2274,99918,2020-04-25,2020-04-25,4203,65020842.0
scats,2275,99918,2020-04-26,2020-04-26,4203,57217917.0
scats,2272,99894,2020-04-23,2020-04-23,4202,92351716.0
scats,2264,99873,2020-04-15,2020-04-15,4201,85508787.0
scats,2270,99870,2020-04-21,2020-04-21,4201,88699974.0
scats,2271,99870,2020-04-22,2020-04-22,4201,90582155.0
scats,2269,99870,2020-04-20,2020-04-20,4201,84867502.0
scats,2268,99870,2020-04-19,2020-04-19,4201,53631464.0
scats,2267,99870,2020-04-18,2020-04-18,4201,64956351.0
scats,2265,99870,2020-04-16,2020-04-16,4201,88248031.0
scats,2266,99870,2020-04-17,2020-04-17,4201,92297823.0
scats,2258,99865,2020-04-09,2020-04-09,4200,95006703.0
scats,2260,99849,2020-04-11,2020-04-11,4200,57837882.0
scats,2262,99849,2020-04-13,2020-04-13,4200,48447058.0
scats,2259,99849,2020-04-10,2020-04-10,4200,40210106.0
scats,2261,99849,2020-04-12,2020-04-12,4200,41621250.0
scats,2263,99849,2020-04-14,2020-04-14,4200,83829232.0
scats,2256,99841,2020-04-07,2020-04-07,4199,84624833.0
scats,2255,99841,2020-04-06,2020-04-06,4199,83580834.0
scats,2257,99841,2020-04-08,2020-04-08,4199,88024837.0
scats,2251,99793,2020-04-02,2020-04-02,4197,85105480.0
scats,2254,99793,2020-04-05,2020-04-05,4197,49935958.0
scats,2252,99785,2020-04-03,2020-04-03,4197,90294920.0
scats,2253,99785,2020-04-04,2020-04-04,4197,62852101.0
scats,2250,99745,2020-04-01,2020-04-01,4195,86340737.0
scats,2249,99709,2020-03-31,2020-03-31,4194,85261070.0
scats,2248,99685,2020-03-30,2020-03-30,4193,86901152.0
scats,2243,99677,2020-03-25,2020-03-25,4192,99976692.0
scats,2241,99675,2020-03-23,2020-03-23,4191,114970705.0
scats,2239,99675,2020-03-21,2020-03-21,4191,100479620.0
scats,2242,99675,2020-03-24,2020-03-24,4191,102276967.0
scats,2238,99675,2020-03-20,2020-03-20,4191,129211861.0
scats,2240,99675,2020-03-22,2020-03-22,4191,81279140.0
scats,2246,99661,2020-03-28,2020-03-28,4192,73371915.0
scats,2247,99661,2020-03-29,2020-03-29,4192,54876049.0
scats,2245,99661,2020-03-27,2020-03-27,4192,100306881.0
scats,2244,99661,2020-03-26,2020-03-26,4192,98327879.0
scats,2237,99651,2020-03-19,2020-03-19,4190,127111569.0
scats,2234,99617,2020-03-16,2020-03-16,4188,130661390.0
scats,2235,99617,2020-03-17,2020-03-17,4188,130226336.0
scats,2236,99617,2020-03-18,2020-03-18,4188,128204473.0
scats,2229,99616,2020-03-11,2020-03-11,4187,140403413.0
scats,2216,99608,2020-02-27,2020-02-27,4186,142736443.0
scats,2222,99608,2020-03-04,2020-03-04,4186,141464014.0
scats,2215,99608,2020-02-26,2020-02-26,4186,140059374.0
scats,2221,99608,2020-03-03,2020-03-03,4186,138662254.0
scats,2220,99608,2020-03-02,2020-03-02,4186,134876024.0
scats,2218,99608,2020-02-29,2020-02-29,4186,127758100.0
scats,2217,99608,2020-02-28,2020-02-28,4186,146395684.0
scats,2219,99608,2020-03-01,2020-03-01,4186,107876488.0
scats,2223,99608,2020-03-05,2020-03-05,4186,141207709.0
scats,2212,99599,2020-02-23,2020-02-23,4185,109645092.0
scats,2213,99599,2020-02-24,2020-02-24,4185,133269232.0
scats,2210,99599,2020-02-21,2020-02-21,4185,147072534.0
scats,2211,99599,2020-02-22,2020-02-22,4185,127766427.0
scats,2230,99598,2020-03-12,2020-03-12,4187,142605327.0
scats,2233,99593,2020-03-15,2020-03-15,4187,98299836.0
scats,2231,99593,2020-03-13,2020-03-13,4187,142265481.0
scats,2232,99593,2020-03-14,2020-03-14,4187,117708198.0
scats,2224,99592,2020-03-06,2020-03-06,4186,145501925.0
scats,2225,99592,2020-03-07,2020-03-07,4186,116929969.0
scats,2226,99592,2020-03-08,2020-03-08,4186,102192858.0
scats,2227,99592,2020-03-09,2020-03-09,4186,95484218.0
scats,2228,99592,2020-03-10,2020-03-10,4186,136019435.0
scats,2214,99584,2020-02-25,2020-02-25,4185,137596721.0
scats,2209,99575,2020-02-20,2020-02-20,4184,139033897.0
scats,2205,99536,2020-02-16,2020-02-16,4181,106115603.0
scats,2203,99536,2020-02-14,2020-02-14,4181,146063259.0
scats,2204,99536,2020-02-15,2020-02-15,4181,122536274.0
scats,2202,99536,2020-02-13,2020-02-13,4181,144254284.0
scats,2206,99536,2020-02-17,2020-02-17,4181,134927589.0
scats,2208,99527,2020-02-19,2020-02-19,4182,137084439.0
scats,2207,99524,2020-02-18,2020-02-18,4181,135913864.0
scats,2201,99512,2020-02-12,2020-02-12,4180,140645677.0
scats,2200,99488,2020-02-11,2020-02-11,4179,137900933.0
scats,2199,99464,2020-02-10,2020-02-10,4178,133016860.0
scats,2198,99464,2020-02-09,2020-02-09,4178,104192928.0
scats,2196,99464,2020-02-07,2020-02-07,4178,146038551.0
scats,2197,99464,2020-02-08,2020-02-08,4178,124277235.0
scats,2195,99456,2020-02-06,2020-02-06,4178,141953731.0
scats,2192,99456,2020-02-03,2020-02-03,4178,133463753.0
scats,2193,99456,2020-02-04,2020-02-04,4178,137267619.0
scats,2194,99456,2020-02-05,2020-02-05,4178,139420762.0
scats,2189,99447,2020-01-31,2020-01-31,4177,138862033.0
scats,2191,99447,2020-02-02,2020-02-02,4177,103518358.0
scats,2188,99447,2020-01-30,2020-01-30,4177,138962867.0
scats,2190,99447,2020-02-01,2020-02-01,4177,115893376.0
scats,2186,99445,2020-01-28,2020-01-28,4176,132921767.0
scats,2182,99432,2020-01-24,2020-01-24,4175,141624908.0
scats,2187,99423,2020-01-29,2020-01-29,4176,137157559.0
scats,2183,99421,2020-01-25,2020-01-25,4175,115348505.0
scats,2184,99421,2020-01-26,2020-01-26,4175,99516474.0
scats,2185,99421,2020-01-27,2020-01-27,4175,94075508.0
scats,2143,99413,2019-12-16,2019-12-16,4172,140539224.0
scats,2140,99409,2019-12-13,2019-12-13,4171,151916062.0
scats,2139,99409,2019-12-11,2019-12-11,4171,145894828.0
scats,2142,99409,2019-12-15,2019-12-15,4171,112970137.0
scats,2138,99409,2019-12-10,2019-12-10,4171,143568050.0
scats,2141,99409,2019-12-14,2019-12-14,4171,131946567.0
scats,2181,99408,2020-01-23,2020-01-23,4174,138410430.0
scats,2180,99408,2020-01-22,2020-01-22,4174,134858951.0
scats,2179,99408,2020-01-21,2020-01-21,4174,134034013.0
scats,2172,99406,2020-01-14,2020-01-14,4173,128875333.0
scats,2171,99406,2020-01-13,2020-01-13,4173,125755643.0
scats,2168,99406,2020-01-10,2020-01-10,4173,125966797.0
scats,2170,99406,2020-01-12,2020-01-12,4173,99951809.0
scats,2169,99406,2020-01-11,2020-01-11,4173,111277695.0
scats,2163,99397,2020-01-05,2020-01-05,4172,89976910.0
scats,2147,99397,2019-12-20,2019-12-20,4172,141631991.0
scats,2166,99397,2020-01-08,2020-01-08,4172,122410860.0
scats,2162,99397,2020-01-04,2020-01-04,4172,100286801.0
scats,2153,99397,2019-12-26,2019-12-26,4172,93823021.0
scats,2167,99397,2020-01-09,2020-01-09,4172,125353406.0
scats,2145,99397,2019-12-18,2019-12-18,4172,144920989.0
scats,2154,99397,2019-12-27,2019-12-27,4172,110815533.0
scats,2149,99397,2019-12-22,2019-12-22,4172,111008485.0
scats,2155,99397,2019-12-28,2019-12-28,4172,98769320.0
scats,2148,99397,2019-12-21,2019-12-21,4172,125634162.0
scats,2156,99397,2019-12-29,2019-12-29,4172,92808989.0
scats,2157,99397,2019-12-30,2019-12-30,4172,97579281.0
scats,2165,99397,2020-01-07,2020-01-07,4172,117943480.0
scats,2151,99397,2019-12-24,2019-12-24,4172,124618500.0
scats,2160,99397,2020-01-02,2020-01-02,4172,108169775.0
scats,2144,99397,2019-12-17,2019-12-17,4172,144580387.0
scats,2146,99397,2019-12-19,2019-12-19,4172,151646758.0
scats,2152,99397,2019-12-25,2019-12-25,4172,84202430.0
scats,2150,99397,2019-12-23,2019-12-23,4172,132671785.0
scats,2161,99397,2020-01-03,2020-01-03,4172,112574834.0
scats,2159,99397,2020-01-01,2020-01-01,4172,85031290.0
scats,2158,99397,2019-12-31,2019-12-31,4172,107400265.0
scats,2164,99397,2020-01-06,2020-01-06,4172,114131689.0
scats,2176,99395,2020-01-18,2020-01-18,4173,119257741.0
scats,2177,99395,2020-01-19,2020-01-19,4173,101559625.0
scats,2174,99395,2020-01-16,2020-01-16,4173,135131977.0
scats,2173,99395,2020-01-15,2020-01-15,4173,127679955.0
scats,2175,99395,2020-01-17,2020-01-17,4173,138857593.0
scats,2178,99395,2020-01-20,2020-01-20,4173,127238975.0
scats,2135,99378,2019-12-07,2019-12-07,4169,132239956.0
scats,2134,99378,2019-12-06,2019-12-06,4169,151430915.0
scats,2133,99354,2019-12-05,2019-12-05,4168,147265752.0
scats,2132,99350,2019-12-04,2019-12-04,4167,144297888.0
scats,2131,99331,2019-12-03,2019-12-03,4167,140221266.0
scats,2127,99288,2019-11-29,2019-11-29,4164,151706950.0
scats,2128,99288,2019-11-30,2019-11-30,4164,130267853.0
scats,2130,99288,2019-12-02,2019-12-02,4164,135125765.0
scats,2129,99288,2019-12-01,2019-12-01,4164,108180430.0
scats,2122,99276,2019-11-24,2019-11-24,4163,112818570.0
scats,2120,99276,2019-11-22,2019-11-22,4163,151248598.0
scats,2125,99276,2019-11-27,2019-11-27,4163,143828525.0
scats,2126,99276,2019-11-28,2019-11-28,4163,146353603.0
scats,2119,99276,2019-11-21,2019-11-21,4163,140750290.0
scats,2121,99276,2019-11-23,2019-11-23,4163,129808882.0
scats,2123,99276,2019-11-25,2019-11-25,4163,136366501.0
scats,2124,99276,2019-11-26,2019-11-26,4163,139591801.0
scats,2116,99228,2019-11-18,2019-11-18,4161,135510771.0
scats,2118,99228,2019-11-20,2019-11-20,4161,144407709.0
scats,2115,99228,2019-11-17,2019-11-17,4161,108878371.0
scats,2113,99228,2019-11-15,2019-11-15,4161,148301692.0
scats,2114,99228,2019-11-16,2019-11-16,4161,128931709.0
scats,2117,99228,2019-11-19,2019-11-19,4161,140471476.0
scats,2111,99228,2019-11-13,2019-11-13,4161,141407470.0
scats,2112,99228,2019-11-14,2019-11-14,4161,144386568.0
scats,2104,99210,2019-11-06,2019-11-06,4159,137440041.0
scats,2109,99204,2019-11-11,2019-11-11,4160,135803482.0
scats,2110,99204,2019-11-12,2019-11-12,4160,138942788.0
scats,2106,99202,2019-11-08,2019-11-08,4159,144344458.0
scats,2105,99202,2019-11-07,2019-11-07,4159,140413383.0
scats,2108,99202,2019-11-10,2019-11-10,4159,105069939.0
scats,2107,99202,2019-11-09,2019-11-09,4159,122563463.0
scats,2100,99186,2019-11-02,2019-11-02,4158,112357564.0
scats,2102,99186,2019-11-04,2019-11-04,4158,119732196.0
scats,2101,99186,2019-11-03,2019-11-03,4158,98039486.0
scats,2103,99186,2019-11-05,2019-11-05,4158,96028624.0
scats,2099,99186,2019-11-01,2019-11-01,4158,145641926.0
scats,2096,99182,2019-10-29,2019-10-29,4157,139458054.0
scats,2092,99182,2019-10-25,2019-10-25,4157,146260241.0
scats,2098,99182,2019-10-31,2019-10-31,4157,144105572.0
scats,2091,99182,2019-10-24,2019-10-24,4157,143905446.0
scats,2097,99182,2019-10-30,2019-10-30,4157,141627036.0
scats,2095,99182,2019-10-28,2019-10-28,4157,134337094.0
scats,2093,99182,2019-10-26,2019-10-26,4157,123923898.0
scats,2094,99182,2019-10-27,2019-10-27,4157,105430686.0
scats,2090,99182,2019-10-23,2019-10-23,4157,141283238.0
scats,2089,99158,2019-10-22,2019-10-22,4156,138603528.0
scats,2088,99134,2019-10-21,2019-10-21,4155,133768236.0
scats,2083,99119,2019-10-16,2019-10-16,4153,139369703.0
scats,2082,99119,2019-10-15,2019-10-15,4153,137736566.0
scats,2084,99107,2019-10-17,2019-10-17,4153,141368328.0
scats,2086,99107,2019-10-19,2019-10-19,4153,124989478.0
scats,2087,99107,2019-10-20,2019-10-20,4153,106247325.0
scats,2085,99107,2019-10-18,2019-10-18,4153,146353863.0
scats,2072,99071,2019-10-05,2019-10-05,4151,122157717.0
scats,2076,99071,2019-10-09,2019-10-09,4151,139047832.0
scats,2079,99071,2019-10-12,2019-10-12,4151,126373451.0
scats,2074,99071,2019-10-07,2019-10-07,4151,132598781.0
scats,2080,99071,2019-10-13,2019-10-13,4151,106121094.0
scats,2071,99071,2019-10-04,2019-10-04,4151,140873782.0
scats,2081,99071,2019-10-14,2019-10-14,4151,132243439.0
scats,2073,99071,2019-10-06,2019-10-06,4151,103346990.0
scats,2077,99071,2019-10-10,2019-10-10,4151,142157329.0
scats,2075,99071,2019-10-08,2019-10-08,4151,136475984.0
scats,2078,99071,2019-10-11,2019-10-11,4151,145839873.0
scats,2062,99041,2019-09-25,2019-09-25,4149,135517749.0
scats,2057,99033,2019-09-20,2019-09-20,4148,142175737.0
scats,2063,99031,2019-09-26,2019-09-26,4149,141507276.0
scats,2067,99031,2019-09-30,2019-09-30,4149,125326679.0
scats,2065,99031,2019-09-28,2019-09-28,4149,100615230.0
scats,2064,99031,2019-09-27,2019-09-27,4149,104024939.0
scats,2066,99031,2019-09-29,2019-09-29,4149,98243972.0
scats,2048,99026,2019-09-11,2019-09-11,4146,138126030.0
scats,2016,99026,2019-08-10,2019-08-10,4143,117843409.0
scats,2017,99026,2019-08-11,2019-08-11,4143,100724812.0
scats,2015,99026,2019-08-09,2019-08-09,4143,139349159.0
scats,2018,99026,2019-08-12,2019-08-12,4143,129325347.0
scats,2069,99023,2019-10-02,2019-10-02,4149,135932806.0
scats,2068,99023,2019-10-01,2019-10-01,4149,132843620.0
scats,2049,99021,2019-09-12,2019-09-12,4146,139727543.0
scats,2052,99021,2019-09-15,2019-09-15,4146,101260953.0
scats,2051,99021,2019-09-14,2019-09-14,4146,124567849.0
scats,2050,99021,2019-09-13,2019-09-13,4146,143910008.0
scats,2059,99017,2019-09-22,2019-09-22,4148,102413492.0
scats,2061,99017,2019-09-24,2019-09-24,4148,131931084.0
scats,2058,99017,2019-09-21,2019-09-21,4148,118949291.0
scats,2060,99017,2019-09-23,2019-09-23,4148,127231328.0
scats,2032,99016,2019-08-26,2019-08-26,4145,130454119.0
scats,2022,99014,2019-08-16,2019-08-16,4144,142174555.0
scats,2026,99014,2019-08-20,2019-08-20,4144,134274250.0
scats,2029,99014,2019-08-23,2019-08-23,4144,144302239.0
scats,2024,99014,2019-08-18,2019-08-18,4144,103830906.0
scats,2027,99014,2019-08-21,2019-08-21,4144,136961609.0
scats,2030,99014,2019-08-24,2019-08-24,4144,123100663.0
scats,2028,99014,2019-08-22,2019-08-22,4144,140018399.0
scats,2021,99014,2019-08-15,2019-08-15,4144,139121833.0
scats,2031,99014,2019-08-25,2019-08-25,4144,105131891.0
scats,2025,99014,2019-08-19,2019-08-19,4144,128943274.0
scats,2023,99014,2019-08-17,2019-08-17,4144,125400648.0
scats,2035,99010,2019-08-29,2019-08-29,4145,139717997.0
scats,2041,99010,2019-09-04,2019-09-04,4145,137174451.0
scats,2036,99010,2019-08-30,2019-08-30,4145,145003631.0
scats,2040,99010,2019-09-03,2019-09-03,4145,134264452.0
scats,2019,99010,2019-08-13,2019-08-13,4143,133721178.0
scats,2034,99010,2019-08-28,2019-08-28,4145,136287610.0
scats,2039,99010,2019-09-02,2019-09-02,4145,130796716.0
scats,2038,99010,2019-09-01,2019-09-01,4145,105411704.0
scats,2020,99010,2019-08-14,2019-08-14,4143,136593152.0
scats,2037,99010,2019-08-31,2019-08-31,4145,127447538.0
scats,2055,99009,2019-09-18,2019-09-18,4147,138263213.0
scats,2056,99009,2019-09-19,2019-09-19,4147,140378588.0
scats,1998,99006,2019-07-23,2019-07-23,4140,132213177.0
scats,2042,99002,2019-09-05,2019-09-05,4145,139616029.0
scats,2046,99002,2019-09-09,2019-09-09,4145,129052722.0
scats,2011,99002,2019-08-05,2019-08-05,4142,128919613.0
scats,2043,99002,2019-09-06,2019-09-06,4145,141999275.0
scats,2047,99002,2019-09-10,2019-09-10,4145,134717411.0
scats,2012,99002,2019-08-06,2019-08-06,4142,133609525.0
scats,2045,99002,2019-09-08,2019-09-08,4145,100624138.0
scats,2013,99002,2019-08-07,2019-08-07,4142,136629893.0
scats,2044,99002,2019-09-07,2019-09-07,4145,120533524.0
scats,2014,99002,2019-08-08,2019-08-08,4142,138291182.0
scats,2053,99001,2019-09-16,2019-09-16,4146,130428110.0
scats,2054,99001,2019-09-17,2019-09-17,4146,135346817.0
scats,1997,98994,2019-07-22,2019-07-22,4139,125938060.0
scats,2007,98978,2019-08-01,2019-08-01,4141,138592806.0
scats,2009,98978,2019-08-03,2019-08-03,4141,122242327.0
scats,2010,98978,2019-08-04,2019-08-04,4141,103191322.0
scats,2033,98978,2019-08-27,2019-08-27,4144,135002799.0
scats,2008,98978,2019-08-02,2019-08-02,4141,142472323.0
scats,2005,98978,2019-07-30,2019-07-30,4141,133938807.0
scats,2006,98978,2019-07-31,2019-07-31,4141,136669506.0
scats,1999,98973,2019-07-24,2019-07-24,4140,135795423.0
scats,2002,98973,2019-07-27,2019-07-27,4140,122568610.0
scats,2001,98973,2019-07-26,2019-07-26,4140,141453277.0
scats,2004,98973,2019-07-29,2019-07-29,4140,129075423.0
scats,2003,98973,2019-07-28,2019-07-28,4140,104021841.0
scats,2000,98973,2019-07-25,2019-07-25,4140,138769516.0
scats,2136,96330,2019-12-08,2019-12-08,4042,77334271.0
scats,729,94182,2015-12-30,2015-12-31,3626,128793798.0
scats,717,76469,2015-12-18,2015-12-19,3628,143285659.0
scats,1990,72151,2019-07-15,2019-07-15,4065,123295102.0
scats,1991,72151,2019-07-16,2019-07-16,4065,128494861.0
scats,1996,72141,2019-07-21,2019-07-21,4066,98904987.0
scats,1995,72141,2019-07-20,2019-07-20,4066,118589413.0
scats,1994,72141,2019-07-19,2019-07-19,4066,137540434.0
scats,1993,72140,2019-07-18,2019-07-18,4066,133539317.0
scats,1992,72139,2019-07-17,2019-07-17,4066,130888305.0
scats,1986,72103,2019-07-11,2019-07-11,4063,128246159.0
scats,1987,72103,2019-07-12,2019-07-12,4063,130799116.0
scats,1988,72103,2019-07-13,2019-07-13,4063,110847732.0
scats,1989,72103,2019-07-14,2019-07-14,4063,94472278.0
scats,1985,72059,2019-07-10,2019-07-10,4062,126662351.0
scats,1984,72031,2019-07-09,2019-07-09,4061,124219038.0
scats,1983,72022,2019-07-08,2019-07-08,4060,118760636.0
scats,1979,72021,2019-07-04,2019-07-04,4060,118119577.0
scats,1980,72021,2019-07-05,2019-07-05,4060,131095380.0
scats,1982,72021,2019-07-07,2019-07-07,4060,93269181.0
scats,1981,72021,2019-07-06,2019-07-06,4060,111816902.0
scats,1978,71973,2019-07-03,2019-07-03,4058,125446323.0
scats,1976,71935,2019-07-01,2019-07-01,4055,119486499.0
scats,1977,71935,2019-07-02,2019-07-02,4055,122751270.0
scats,1974,71917,2019-06-29,2019-06-29,4055,110408796.0
scats,1975,71917,2019-06-30,2019-06-30,4055,97589903.0
scats,1973,71917,2019-06-28,2019-06-28,4055,136159886.0
scats,1972,71882,2019-06-27,2019-06-27,4054,132505381.0
scats,1971,71856,2019-06-26,2019-06-26,4054,130254059.0
scats,1968,71832,2019-06-23,2019-06-23,4053,96968597.0
scats,1966,71832,2019-06-21,2019-06-21,4053,135408709.0
scats,1969,71832,2019-06-24,2019-06-24,4053,122268741.0
scats,1970,71832,2019-06-25,2019-06-25,4053,127861011.0
scats,1967,71832,2019-06-22,2019-06-22,4053,115210633.0
scats,1965,71797,2019-06-20,2019-06-20,4051,131373134.0
scats,1959,71770,2019-06-14,2019-06-14,4049,135771373.0
scats,1964,71767,2019-06-19,2019-06-19,4049,130023088.0
scats,1963,71757,2019-06-18,2019-06-18,4049,126850501.0
scats,1962,71755,2019-06-17,2019-06-17,4049,124563687.0
scats,1961,71755,2019-06-16,2019-06-16,4049,97515115.0
scats,1960,71755,2019-06-15,2019-06-15,4049,117601719.0
scats,1958,71746,2019-06-13,2019-06-13,4048,132662518.0
scats,1957,71714,2019-06-12,2019-06-12,4048,126866303.0
scats,1956,71700,2019-06-11,2019-06-11,4048,126652200.0
scats,1947,71700,2019-06-02,2019-06-02,4048,97181164.0
scats,1954,71700,2019-06-09,2019-06-09,4048,94273285.0
scats,1946,71700,2019-06-01,2019-06-01,4048,117188916.0
scats,1952,71700,2019-06-07,2019-06-07,4048,135976939.0
scats,1955,71700,2019-06-10,2019-06-10,4048,84678789.0
scats,1951,71700,2019-06-06,2019-06-06,4048,132433403.0
scats,1949,71700,2019-06-04,2019-06-04,4048,128143053.0
scats,1945,71700,2019-05-31,2019-05-31,4048,135961847.0
scats,1950,71700,2019-06-05,2019-06-05,4048,130481435.0
scats,1953,71700,2019-06-08,2019-06-08,4048,109441456.0
scats,1948,71700,2019-06-03,2019-06-03,4048,122165617.0
scats,1944,71658,2019-05-30,2019-05-30,4047,132560151.0
scats,1943,71657,2019-05-29,2019-05-29,4047,128114318.0
scats,1942,71645,2019-05-28,2019-05-28,4046,119228023.0
scats,1941,71641,2019-05-27,2019-05-27,4045,122724167.0
scats,1940,71617,2019-05-26,2019-05-26,4044,98764740.0
scats,1938,71617,2019-05-24,2019-05-24,4044,136307669.0
scats,1939,71617,2019-05-25,2019-05-25,4044,117512266.0
scats,1935,71541,2019-05-21,2019-05-21,4041,128713857.0
scats,1936,71541,2019-05-22,2019-05-22,4041,131808308.0
scats,1930,71538,2019-05-16,2019-05-16,4041,134725609.0
scats,1933,71538,2019-05-19,2019-05-19,4041,99577968.0
scats,1934,71538,2019-05-20,2019-05-20,4041,124142663.0
scats,1927,71538,2019-05-13,2019-05-13,4041,125213026.0
scats,1928,71538,2019-05-14,2019-05-14,4041,130217137.0
scats,1932,71538,2019-05-18,2019-05-18,4041,118752748.0
scats,1929,71538,2019-05-15,2019-05-15,4041,132840458.0
scats,1931,71538,2019-05-17,2019-05-17,4041,138543454.0
scats,1925,71514,2019-05-11,2019-05-11,4040,120329490.0
scats,1923,71514,2019-05-09,2019-05-09,4040,134580314.0
scats,1926,71514,2019-05-12,2019-05-12,4040,103070148.0
scats,1924,71514,2019-05-10,2019-05-10,4040,135834359.0
scats,1922,71490,2019-05-08,2019-05-08,4039,132423960.0
scats,1920,71490,2019-05-06,2019-05-06,4039,126662349.0
scats,1921,71490,2019-05-07,2019-05-07,4039,130608233.0
scats,1919,71489,2019-05-05,2019-05-05,4039,100295826.0
scats,1916,71489,2019-05-02,2019-05-02,4039,134252106.0
scats,1917,71489,2019-05-03,2019-05-03,4039,139124335.0
scats,1918,71489,2019-05-04,2019-05-04,4039,117328259.0
scats,1910,71465,2019-04-26,2019-04-26,4038,127973047.0
