site,volume,site_name,latitude,longitude,lookup_source
2260,25043727.0,,,,
1852,25006431.0,,,,
154,24864796.0,,,,
32117,24858526.0,,,,
2837,24808273.0,,,,
5424,24725851.0,,,,
1307,24630351.0,,,,
5462,24629382.0,,,,
32119,24626238.0,,,,
658,24608025.0,,,,
1824,24579213.0,,,,
6823,24477690.0,,,,
2122,24435023.0,,,,
4106,24408834.0,,,,
2090,24389598.0,,,,
5397,24341521.0,,,,
5294,24280600.0,,,,
6809,24276939.0,,,,
5386,24225709.0,,,,
1435,24176136.0,,,,
6825,23980332.0,,,,
763,23959034.0,,,,
6330,23912873.0,,,,
2291,23883812.0,,,,
3367,23869160.0,,,,
5109,23861398.0,,,,
2244,23828744.0,,,,
32044,23682616.0,,,,
32112,23673453.0,,,,
5936,23621140.0,,,,
5097,23619720.0,,,,
1219,23582272.0,,,,
6676,23556943.0,,,,
5846,23528416.0,,,,
5181,23395802.0,,,,
32125,23387291.0,,,,
2536,23285039.0,,,,
5851,23264333.0,,,,
2067,23226862.0,,,,
1941,23179647.0,,,,
6647,23059437.0,,,,
4227,22904077.0,,,,
6310,22897435.0,,,,
1449,22840403.0,,,,
1381,22733109.0,,,,
5460,22694496.0,,,,
2264,22600903.0,,,,
1928,22564183.0,,,,
5382,22552068.0,,,,
1474,22532646.0,,,,
3394,22428121.0,,,,
5901,22410719.0,,,,
1979,22366325.0,,,,
1577,22298597.0,,,,
6219,22297338.0,,,,
3575,22295126.0,,,,
1813,22274961.0,,,,
1967,22198875.0,,,,
2997,21968673.0,,,,
5935,21912062.0,,,,
3666,21842718.0,,,,
2273,21682898.0,,,,
6830,21646234.0,,,,
1409,21466245.0,,,,
1482,21367513.0,,,,
2139,21352948.0,,,,
32115,21347851.0,,,,
3410,21346276.0,,,,
1939,21168592.0,,,,
5413,21114810.0,,,,
1421,21044082.0,,,,
689,21041942.0,,,,
3152,21035381.0,,,,
4893,20983495.0,,,,
32020,20855743.0,,,,
1930,20828082.0,,,,
1866,20805610.0,,,,
6724,20794991.0,,,,
6306,20773204.0,,,,
1887,20714309.0,,,,
5377,20678143.0,,,,
1957,20592747.0,,,,
3649,20556648.0,,,,
6148,20460150.0,,,,
4120,20394456.0,,,,
5340,20327113.0,,,,
1835,20312478.0,,,,
3135,20306200.0,,,,
32022,20266249.0,,,,
32023,20223569.0,,,,
2116,20190989.0,,,,
526,20190442.0,,,,
5482,20163726.0,,,,
2144,20116796.0,,,,
1734,20033496.0,,,,
1258,19881726.0,,,,
949,19757406.0,,,,
32054,19735804.0,,,,
6142,19719431.0,,,,
2383,19711018.0,,,,
4229,19689501.0,,,,
5381,19670369.0,,,,
32052,19632854.0,,,,
2223,19558662.0,,,,
2239,19497548.0,,,,
32012,19363793.0,,,,
5441,19231880.0,,,,
5411,19179269.0,,,,
5975,19113782.0,,,,
5362,18967254.0,,,,
1484,18954719.0,,,,
5443,18934529.0,,,,
1158,18920239.0,,,,
3286,18913496.0,,,,
1496,18883217.0,,,,
973,18826079.0,,,,
5152,18782587.0,,,,
5461,18768236.0,,,,
5440,18735408.0,,,,
5658,18709964.0,,,,
5836,18517303.0,,,,
2389,18513649.0,,,,
32096,18503073.0,,,,
5425,18392973.0,,,,
2131,18329715.0,,,,
1762,18216887.0,,,,
32049,18206485.0,,,,
2221,18067917.0,,,,
1837,18006631.0,,,,
3586,17977875.0,,,,
6004,17969467.0,,,,
2072,17931651.0,,,,
1964,17923276.0,,,,
1557,17916868.0,,,,
5427,17913833.0,,,,
5150,17897580.0,,,,
5663,17872781.0,,,,
1227,17706822.0,,,,
2237,17593956.0,,,,
1825,17545499.0,,,,
5834,17389771.0,,,,
1481,17298763.0,,,,
1491,17183735.0,,,,
1860,17150085.0,,,,
5420,17122059.0,,,,
627,17118940.0,,,,
5442,17069753.0,,,,
1868,17032999.0,,,,
4547,16983881.0,,,,
2074,16965396.0,,,,
5383,16961006.0,,,,
3326,16922307.0,,,,
5171,16855192.0,,,,
2257,16846434.0,,,,
1954,16836867.0,,,,
4572,16825029.0,,,,
32005,16799290.0,,,,
1970,16756347.0,,,,
1263,16690559.0,,,,
5396,16673853.0,,,,
1770,16616365.0,,,,
6664,16589403.0,,,,
5474,16500091.0,,,,
4596,16493037.0,,,,
3463,16456175.0,,,,
6340,16369257.0,,,,
3211,16264257.0,,,,
2132,16191119.0,,,,
1444,16176426.0,,,,
5454,16081240.0,,,,
5187,16074445.0,,,,
2363,16059902.0,,,,
2372,15982325.0,,,,
5813,15911499.0,,,,
1831,15892456.0,,,,
1854,15848578.0,,,,
5414,15730566.0,,,,
6600,15624161.0,,,,
3836,15619804.0,,,,
5432,15490177.0,,,,
2117,15414007.0,,,,
5422,15338775.0,,,,
3477,15308324.0,,,,
32132,15301119.0,,,,
349,15203984.0,,,,
1834,15202453.0,,,,
5373,15148113.0,,,,
5369,15082137.0,,,,
4908,15052733.0,,,,
32046,14997352.0,,,,
2261,14888086.0,,,,
6064,14848632.0,,,,
3672,14832783.0,,,,
32018,14790900.0,,,,
1827,14783861.0,,,,
6047,14760758.0,,,,
6268,14712008.0,,,,
5837,14710897.0,,,,
2283,14444677.0,,,,
6072,14321591.0,,,,
5436,14295886.0,,,,
589,14221139.0,,,,
5852,14051683.0,,,,
5444,14046101.0,,,,
2790,13990194.0,,,,
6071,13975360.0,,,,
32072,13843247.0,,,,
4690,13738406.0,,,,
1969,13665393.0,,,,
3869,13660636.0,,,,
5438,13623003.0,,,,
32188,13575286.0,,,,
5451,13533670.0,,,,
5476,13526052.0,,,,
1771,13483897.0,,,,
1473,13443755.0,,,,
1571,13425911.0,,,,
4546,13385982.0,,,,
523,13268371.0,,,,
32111,13170966.0,,,,
3628,13164617.0,,,,
2130,13124909.0,,,,
5466,13068896.0,,,,
3276,13036336.0,,,,
32131,12990329.0,,,,
1414,12764809.0,,,,
1874,12761296.0,,,,
1853,12751778.0,,,,
32138,12701413.0,,,,
1867,12541504.0,,,,
2032,12534674.0,,,,
1582,12523698.0,,,,
2262,12419755.0,,,,
1804,12305864.0,,,,
5868,12261258.0,,,,
2128,12235536.0,,,,
2374,12203696.0,,,,
1552,12202321.0,,,,
5861,12185388.0,,,,
2473,12153884.0,,,,
5449,12013995.0,,,,
1863,11999732.0,,,,
2031,11976032.0,,,,
3046,11956391.0,,,,
32009,11938692.0,,,,
5375,11845788.0,,,,
2243,11806292.0,,,,
1811,11774288.0,,,,
2373,11759483.0,,,,
1348,11581623.0,,,,
32024,11446943.0,,,,
4592,11431785.0,,,,
2995,11427581.0,,,,
2230,11427511.0,,,,
4452,11395418.0,,,,
1995,11359778.0,,,,
1987,11312342.0,,,,
5430,11290798.0,,,,
2098,11235969.0,,,,
32176,11234242.0,,,,
4529,11226490.0,,,,
5378,11130215.0,,,,
32154,11081207.0,,,,
32062,11062237.0,,,,
3045,11016081.0,,,,
32006,10991758.0,,,,
1847,10981788.0,,,,
6244,10889639.0,,,,
2362,10882808.0,,,,
2278,10881878.0,,,,
6052,10843483.0,,,,
1300,10734408.0,,,,
2285,10732793.0,,,,
4607,10699573.0,,,,
3865,10578278.0,,,,
6406,10543605.0,,,,
2247,10497425.0,,,,
2248,10461875.0,,,,
3623,10433640.0,,,,
1965,10417532.0,,,,
6247,10391137.0,,,,
1991,10342642.0,,,,
5499,10218599.0,,,,
3470,10095255.0,,,,
1492,9989621.0,,,,
5986,9945228.0,,,,
2227,9914458.0,,,,
1875,9910422.0,,,,
2477,9858159.0,,,,
4609,9816598.0,,,,
4604,9812110.0,,,,
32159,9635738.0,,,,
1495,9462569.0,,,,
1871,9367140.0,,,,
5374,9306681.0,,,,
6610,9294865.0,,,,
32097,9279451.0,,,,
2192,9241430.0,,,,
32094,9231390.0,,,,
5452,9146528.0,,,,
32007,9114047.0,,,,
32160,9111814.0,,,,
2121,9097661.0,,,,
5429,9086445.0,,,,
4588,9029414.0,,,,
32048,9009820.0,,,,
32148,8990621.0,,,,
32156,8905878.0,,,,
32155,8833587.0,,,,
32074,8609584.0,,,,
1975,8557031.0,,,,
4586,8517696.0,,,,
6053,8480944.0,,,,
32025,8424973.0,,,,
4302,8423485.0,,,,
32053,8364964.0,,,,
5874,8315421.0,,,,
3369,8229730.0,,,,
6723,8223622.0,,,,
1469,8077020.0,,,,
4568,8049631.0,,,,
5453,8024251.0,,,,
2288,7982892.0,,,,
1888,7865049.0,,,,
4590,7840956.0,,,,
5870,7768753.0,,,,
32108,7752827.0,,,,
2086,7685611.0,,,,
32088,7667483.0,,,,
2917,7641189.0,,,,
1977,7592759.0,,,,
3277,7589722.0,,,,
32268,7548670.0,,,,
5940,7508599.0,,,,
6048,7475637.0,,,,
3282,7475618.0,,,,
2915,7371001.0,,,,
2234,7333562.0,,,,
2360,7172178.0,,,,
5486,7021168.0,,,,
4875,7002145.0,,,,
2476,6926527.0,,,,
3275,6917869.0,,,,
32100,6900494.0,,,,
7047,6889240.0,,,,
404,6878462.0,,,,
32027,6830249.0,,,,
7664,6646311.0,,,,
2533,6583804.0,,,,
6648,6561931.0,,,,
5865,6517058.0,,,,
32045,6469572.0,,,,
2367,6430622.0,,,,
6249,6424316.0,,,,
32064,6390889.0,,,,
1869,6246328.0,,,,
5445,6178190.0,,,,
6350,6166625.0,,,,
2911,6120243.0,,,,
32133,6105477.0,,,,
2359,6063112.0,,,,
32178,6059798.0,,,,
6096,6026731.0,,,,
5494,5913388.0,,,,
2364,5897848.0,,,,
3278,5848556.0,,,,
32191,5841894.0,,,,
2196,5790822.0,,,,
32146,5754157.0,,,,
1587,5750299.0,,,,
6705,5734467.0,,,,
32026,5692280.0,,,,
8521,5656625.0,,,,
32104,5625144.0,,,,
1877,5591572.0,,,,
5433,5545611.0,,,,
1848,5522100.0,,,,
5426,5478571.0,,,,
5455,5411291.0,,,,
32079,5400070.0,,,,
2015,5365173.0,,,,
5467,5277503.0,,,,
1878,5011683.0,,,,
32070,4986175.0,,,,
5478,4942982.0,,,,
5871,4935673.0,,,,
1546,4908018.0,,,,
7050,4853520.0,,,,
5485,4824317.0,,,,
4603,4806325.0,,,,
1216,4725592.0,,,,
6360,4707344.0,,,,
32152,4705076.0,,,,
4177,4674887.0,,,,
2371,4639843.0,,,,
5261,4616034.0,,,,
6644,4613569.0,,,,
4877,4612247.0,,,,
1948,4581344.0,,,,
1838,4570430.0,,,,
4316,4569647.0,,,,
1949,4551006.0,,,,
32139,4489771.0,,,,
4876,4474162.0,,,,
5398,4450804.0,,,,
5867,4442072.0,,,,
5439,4373880.0,,,,
32067,4372575.0,,,,
2241,4293012.0,,,,
2388,4184367.0,,,,
6318,4101981.0,,,,
2284,4052137.0,,,,
6199,4026631.0,,,,
1963,4014204.0,,,,
2232,3794771.0,,,,
2281,3739291.0,,,,
32016,3567389.0,,,,
32143,3527273.0,,,,
6155,3488173.0,,,,
1417,3435592.0,,,,
2263,3386714.0,,,,
5475,3374256.0,,,,
2129,3366423.0,,,,
32183,3357731.0,,,,
5500,3343413.0,,,,
6222,3207246.0,,,,
32149,3168679.0,,,,
32082,3048590.0,,,,
32123,3008872.0,,,,
2294,2987850.0,,,,
2266,2951098.0,,,,
32134,2938909.0,,,,
3458,2845526.0,,,,
1857,2821420.0,,,,
32203,2756774.0,,,,
32249,2716853.0,,,,
6352,2443915.0,,,,
32019,2440148.0,,,,
1703,2373194.0,,,,
3430,2319926.0,,,,
6651,2293787.0,,,,
1829,2099407.0,,,,
2095,2062280.0,,,,
3328,2055381.0,,,,
32075,2050232.0,,,,
32010,2001962.0,,,,
2080,1952869.0,,,,
32233,1915249.0,,,,
6246,1874106.0,,,,
7667,1870507.0,,,,
32058,1785898.0,,,,
1968,1781058.0,,,,
7662,1672773.0,,,,
32041,1534698.0,,,,
4918,1454246.0,,,,
2286,1447536.0,,,,
2532,1405161.0,,,,
32106,1272829.0,,,,
32043,1236152.0,,,,
1360,1234803.0,,,,
2267,1220719.0,,,,
3156,1218523.0,,,,
32194,1173296.0,,,,
32105,1150685.0,,,,
32177,1139120.0,,,,
2392,1090921.0,,,,
32197,1069407.0,,,,
32073,1023614.0,,,,
2124,1000739.0,,,,
32102,941165.0,,,,
32282,864490.0,,,,
2091,827622.0,,,,
3743,783697.0,,,,
32182,777904.0,,,,
2275,681575.0,,,,
32101,615013.0,,,,
3464,566062.0,,,,
2240,546914.0,,,,
3366,530119.0,,,,
6620,476155.0,,,,
32042,447443.0,,,,
7987,322435.0,,,,
6248,286650.0,,,,
4708,270071.0,,,,
4705,192126.0,,,,
32110,148115.0,,,,
32057,134572.0,,,,
32202,132206.0,,,,
3492,117563.0,,,,
534,108185.0,,,,
1591,88260.0,,,,
32151,71274.0,,,,
7232,70336.0,,,,
5101,66580.0,,,,
1314,46972.0,,,,
32223,41267.0,,,,
32040,40149.0,,,,
388,39514.0,,,,
443,35188.0,,,,
3978,34916.0,,,,
553,34669.0,,,,
7233,32778.0,,,,
1137,32523.0,,,,
32186,30011.0,,,,
3944,22171.0,,,,
2990,21336.0,,,,
4683,19033.0,,,,
193,18991.0,,,,
5855,18945.0,,,,
7231,17003.0,,,,
6266,16432.0,,,,
2777,15896.0,,,,
1538,14745.0,,,,
1574,11782.0,,,,
1543,10147.0,,,,
3359,9887.0,,,,
1756,8061.0,,,,
3847,7106.0,,,,
32059,6850.0,,,,
7230,6194.0,,,,
872,4192.0,,,,
1110,3999.0,,,,
4508,2904.0,,,,
2689,2420.0,,,,
6633,734.0,,,,
684,671.0,,,,
462,563.0,,,,
2977,558.0,,,,
2066,538.0,,,,
4056,378.0,,,,
4714,350.0,,,,
477,269.0,,,,
2051,257.0,,,,
5183,208.0,,,,
3031,196.0,,,,
484,175.0,,,,
3100,149.0,,,,
3630,148.0,,,,
4631,146.0,,,,
4058,132.0,,,,
580,104.0,,,,
4693,100.0,,,,
4642,68.0,,,,
4623,68.0,,,,
3958,60.0,,,,
4069,43.0,,,,
3029,38.0,,,,
3512,25.0,,,,
688,24.0,,,,
1709,20.0,,,,
4673,20.0,,,,
3517,15.0,,,,
3103,14.0,,,,
452,13.0,,,,
772,12.0,,,,
4619,10.0,,,,
485,10.0,,,,
470,9.0,,,,
3932,8.0,,,,
4127,7.0,,,,
4663,5.0,,,,
475,5.0,,,,
471,5.0,,,,
4195,4.0,,,,
3140,2.0,,,,
350,2.0,,,,
486,2.0,,,,
4100,2.0,,,,
468,2.0,,,,
1727,0.0,,,,
1468,0.0,,,,
21752,0.0,,,,
3724,0.0,,,,
1955,0.0,,,,
5337,0.0,,,,
1996,0.0,,,,
9901,0.0,,,,
15655,0.0,,,,
1876,0.0,,,,
10526,0.0,,,,
-30281,0.0,,,,
-30193,0.0,,,,
-30197,0.0,,,,
-30214,0.0,,,,
-30245,0.0,,,,
-30249,0.0,,,,
-30254,0.0,,,,
-30260,0.0,,,,
940,0.0,,,,
-30294,0.0,,,,
-32210,0.0,,,,
10400,0.0,,,,
1994,0.0,,,,
2,0.0,,,,
5958,0.0,,,,
2370,0.0,,,,
1934,0.0,,,,
5465,0.0,,,,
2761,0.0,,,,
2844,0.0,,,,
6978,0.0,,,,
12177,0.0,,,,
2470,0.0,,,,
24426,0.0,,,,
32400,0.0,,,,
2165,0.0,,,,
15935,0.0,,,,
16302,0.0,,,,
16311,0.0,,,,
2767,0.0,,,,
11168,0.0,,,,
11167,0.0,,,,
32017,0.0,,,,
632,0.0,,,,
15001,0.0,,,,
4312,0.0,,,,
45214,0.0,,,,
13662,0.0,,,,
2851,0.0,,,,
14107,0.0,,,,
14406,0.0,,,,
2589,0.0,,,,
10973,0.0,,,,
4993,0.0,,,,
673,0.0,,,,
15175,0.0,,,,
4099,0.0,,,,
42119,0.0,,,,
4157,0.0,,,,
6314,0.0,,,,
11230,0.0,,,,
11214,0.0,,,,
42126,0.0,,,,
4860,0.0,,,,
4194,0.0,,,,
42118,0.0,,,,
7538,0.0,,,,
11159,0.0,,,,
32001,0.0,,,,
10985,0.0,,,,
10988,0.0,,,,
797,0.0,,,,
4958,0.0,,,,
625,0.0,,,,
13672,0.0,,,,
9902,0.0,,,,
-30154,0.0,,,,
-30156,0.0,,,,
-30155,0.0,,,,
3866,0.0,,,,
2077,0.0,,,,
3153,0.0,,,,
1850,0.0,,,,
4941,0.0,,,,
6234,0.0,,,,
2884,0.0,,,,
2258,0.0,,,,
-30151,0.0,,,,
23091,0.0,,,,
23269,0.0,,,,
3723,0.0,,,,
6674,0.0,,,,
2810,0.0,,,,
-30122,0.0,,,,
-30138,0.0,,,,
6703,0.0,,,,
13253,0.0,,,,
13252,0.0,,,,
35333,0.0,,,,
5859,0.0,,,,
-30163,0.0,,,,
-30159,0.0,,,,
9263,0.0,,,,
2039,0.0,,,,
